Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed propmat BIO SSB Lsea ration
1992 1 1 3 0 0 0.33 0.227694 0.557694 1.23628e+006 947609 215764 342206 0.0146831 0.0146831 5024.65 5024.65 1 1 18152.4 18152.4 0 0 
1992 1 1 4 0 0 0.3 0.227694 0.527694 903432 701998 159840 214730 0.0230286 0.0230286 4944.94 4944.94 1 1 20804.8 20804.8 0 0 
1992 2 1 0 0 0 1.19 0.00329365 1.19329 2.61992e+008 1.5298e+008 503864 525419 0.0046382 0.0046382 2437 2437 1 0 1.21517e+006 0 0 0 
1992 2 1 1 0 0 0.52 0.00588877 0.525889 1.41337e+007 1.09914e+007 64726.1 87265 0.0134376 0.0134376 1172.63 1172.63 1 0.036 189923 6837.23 0 0 
1992 2 1 2 0 0 0.39 0.00646005 0.39646 4.48364e+006 3.70153e+006 23912.1 8410 0.0267209 0.0267209 224.723 224.723 1 0.766 119807 91772.1 0 0 
1992 2 1 3 0 0 0.29 0.00517911 0.295179 707805 612904 3174.3 3362 0.028742 0.028742 96.6307 96.6307 1 1 20343.8 20343.8 0 0 
1992 2 1 4 0 0 0.29 0.00517911 0.295179 532993 461530 2390.31 728 0.0309314 0.0309314 22.5181 22.5181 1 1 16486.2 16486.2 0 0 
1993 1 1 1 0 0 0.67 0.446449 1.11645 7.94415e+007 4.78563e+007 2.13654e+007 1.51638e+007 0.00577626 0.00577626 87590.2 87590.2 1 0.036 458874 16519.5 0 0 
1993 1 1 2 0 0 0.51 0.48976 0.99976 8.35346e+006 5.28093e+006 2.58638e+006 558458 0.0163847 0.0163847 9150.15 9150.15 1 0.766 136869 104841 0 0 
1993 1 1 3 0 0 0.35 0.392647 0.742647 3.01613e+006 2.12874e+006 835842 211339 0.0178928 0.0178928 3781.45 3781.45 1 1 53967.1 53967.1 0 0 
1993 1 1 4 0 0 0.33 0.392647 0.722647 923648 657650 258224 1.33609e+006 0.0232962 0.0232962 31125.8 31125.8 1 1 21517.5 21517.5 0 0 
1993 2 1 0 0 0 1.14 0.0415779 1.18158 1.91856e+008 1.12558e+008 4.67992e+006 9.66291e+006 0.00347367 0.00347367 33565.8 33565.8 1 0 666447 0 0 0 
1993 2 1 1 0 0 0.52 0.0743378 0.594338 2.60124e+007 1.96108e+007 1.45782e+006 850927 0.00733712 0.00733712 6243.35 6243.35 1 0.036 190856 6870.81 0 0 
1993 2 1 2 0 0 0.4 0.0815495 0.481549 3.07381e+006 2.43948e+006 198938 154686 0.0167194 0.0167194 2586.26 2586.26 1 0.766 51392.2 39366.5 0 0 
1993 2 1 3 0 0 0.32 0.0653793 0.385379 1.43524e+006 1.19103e+006 77868.9 70612 0.0208143 0.0208143 1469.74 1469.74 1 1 29873.4 29873.4 0 0 
1993 2 1 4 0 0 0.31 0.0653793 0.375379 448399 373851 24442.2 12195 0.0223966 0.0223966 273.126 273.126 1 1 10042.6 10042.6 0 0 
1994 1 1 1 0 0 0.69 0.498566 1.18857 5.88604e+007 3.44349e+007 1.71681e+007 2.37416e+007 0.00607808 0.00607808 144303 144303 1 0.036 357758 12879.3 0 0 
1994 1 1 2 0 0 0.53 0.546933 1.07693 1.43569e+007 8.79016e+006 4.80763e+006 4.81775e+006 0.0145701 0.0145701 70195.2 70195.2 1 0.766 209182 160234 0 0 
1994 1 1 3 0 0 0.36 0.438484 0.798484 1.89908e+006 1.30807e+006 573567 938476 0.020636 0.020636 19366.3 19366.3 1 1 39189.2 39189.2 0 0 
1994 1 1 4 0 0 0.34 0.438484 0.778484 1.2843e+006 892344 391279 386452 0.0211218 0.0211218 8162.58 8162.58 1 1 27126.8 27126.8 0 0 
1994 2 1 0 0 0 1.11 0.0156891 1.12569 1.81815e+008 1.09114e+008 1.7119e+006 0 0.00355205 0.00355205 0 0 1 0 645815 0 0 0 
1994 2 1 1 0 0 0.58 0.0280508 0.608051 1.79323e+007 1.3436e+007 376890 614909 0.0129762 0.0129762 7979.17 7979.17 1 0.036 232693 8376.93 0 0 
1994 2 1 2 0 0 0.46 0.0307721 0.490772 4.89053e+006 3.86488e+006 118930 684228 0.0208401 0.0208401 14259.4 14259.4 1 0.766 101919 78070 0 0 
1994 2 1 3 0 0 0.34 0.0246704 0.36467 854604 716113 17666.8 77945 0.0351862 0.0351862 2742.59 2742.59 1 1 30070.3 30070.3 0 0 
1994 2 1 4 0 0 0.32 0.0246704 0.34467 589624 498745 12304.2 10064 0.0271307 0.0271307 273.044 273.044 1 1 15996.9 15996.9 0 0 
1995 1 1 1 0 0 0.71 0.405749 1.11575 5.89859e+007 3.55438e+007 1.44219e+007 2.50371e+007 0.00556302 0.00556302 139282 139282 1 0.036 328139 11813 0 0 
1995 1 1 2 0 0 0.56 0.445112 1.00511 9.76253e+006 6.15793e+006 2.74097e+006 1.89381e+006 0.00974284 0.00974284 18451.1 18451.1 1 0.766 95114.8 72857.9 0 0 
1995 1 1 3 0 0 0.41 0.356853 0.766853 2.99375e+006 2.09067e+006 746062 238187 0.0138145 0.0138145 3290.44 3290.44 1 1 41357.3 41357.3 0 0 
1995 1 1 4 0 0 0.38 0.356853 0.736853 1.01118e+006 715491 255325 155747 0.0164799 0.0164799 2566.69 2566.69 1 1 16664.1 16664.1 0 0 
1995 2 1 0 0 0 1.01 0.00711854 1.01712 1.48837e+008 9.34132e+007 664965 1.02014e+006 0.00471425 0.00471425 4809.2 4809.2 1 0 701655 0 0 0 
1995 2 1 1 0 0 0.55 0.0127273 0.562727 1.93279e+007 1.4781e+007 188123 483714 0.00819298 0.00819298 3963.06 3963.06 1 0.036 158353 5700.71 0 0 
1995 2 1 2 0 0 0.45 0.013962 0.463962 3.57312e+006 2.85883e+006 39915.1 78009 0.0102165 0.0102165 796.978 796.978 1 0.766 36504.7 27962.6 0 0 
1995 2 1 3 0 0 0.35 0.0111936 0.361194 1.39052e+006 1.16708e+006 13063.8 12661 0.0136509 0.0136509 172.834 172.834 1 1 18981.9 18981.9 0 0 
1995 2 1 4 0 0 0.34 0.0111936 0.351194 483969 408119 4568.3 17071 0.0161155 0.0161155 275.107 275.107 1 1 7799.38 7799.38 0 0 
1996 1 1 1 0 0 0.66 0.355667 1.01567 5.38247e+007 3.3802e+007 1.20222e+007 4.3192e+006 0.00879351 0.00879351 37980.9 37980.9 1 0.036 473308 17039.1 0 0 
1996 1 1 2 0 0 0.53 0.390171 0.920171 1.10102e+007 7.19776e+006 2.80836e+006 3.39364e+006 0.0133054 0.0133054 45153.6 45153.6 1 0.766 146495 112215 0 0 
1996 1 1 3 0 0 0.39 0.312805 0.702805 2.24673e+006 1.61377e+006 504795 464830 0.0260509 0.0260509 12109.3 12109.3 1 1 58529.5 58529.5 0 0 
1996 1 1 4 0 0 0.36 0.312805 0.672805 1.30961e+006 953248 298181 398636 0.0384783 0.0384783 15338.8 15338.8 1 1 50391.7 50391.7 0 0 
1996 2 1 0 0 0 0.99 0.0426758 1.03268 7.77199e+008 4.84639e+008 2.06824e+007 6.26264e+006 0.00248953 0.00248953 15591 15591 1 0 1.93486e+006 0 0 0 
1996 2 1 1 0 0 0.57 0.0763007 0.646301 1.94932e+007 1.43573e+007 1.09547e+006 3.11138e+006 0.00804549 0.00804549 25032.6 25032.6 1 0.036 156832 5645.97 0 0 
1996 2 1 2 0 0 0.47 0.0837028 0.553703 4.38702e+006 3.36875e+006 281974 96913 0.0140038 0.0140038 1357.15 1357.15 1 0.766 61435 47059.2 0 0 
1996 2 1 3 0 0 0.36 0.0671057 0.427106 1.11257e+006 905479 60762.8 32879 0.0157473 0.0157473 517.757 517.757 1 1 17520 17520 0 0 
1996 2 1 4 0 0 0.35 0.0671057 0.417106 668263 546409 36667.2 247648 0.023997 0.023997 5942.82 5942.82 1 1 16036.3 16036.3 0 0 
1997 1 1 1 0 0 0.64 0.666338 1.30634 2.76724e+008 1.54466e+008 1.02926e+008 6.68562e+007 0.00522665 0.00522665 349434 349434 1 0.036 1.44634e+006 52068.2 0 0 
1997 1 1 2 0 0 0.52 0.730981 1.25098 1.02141e+007 5.82787e+006 4.26006e+006 2.9118e+006 0.010111 0.010111 29441.3 29441.3 1 0.766 103275 79108.5 0 0 
1997 1 1 3 0 0 0.4 0.586038 0.986038 2.52174e+006 1.60339e+006 939644 606997 0.0137351 0.0137351 8337.19 8337.19 1 1 34636.4 34636.4 0 0 
1997 1 1 4 0 0 0.38 0.586038 0.966038 1.16619e+006 747746 438207 194194 0.0182619 0.0182619 3546.34 3546.34 1 1 21296.8 21296.8 0 0 
1997 2 1 0 0 0 0.9 0.0656605 0.965661 6.31398e+007 4.04909e+007 2.65866e+006 2.97527e+006 0.002919 0.002919 8684.79 8684.79 1 0 184305 0 0 0 
1997 2 1 1 0 0 0.53 0.117395 0.647395 7.49396e+007 5.51683e+007 6.47651e+006 1.03879e+007 0.00669439 0.00669439 69540.9 69540.9 1 0.036 501675 18060.3 0 0 
1997 2 1 2 0 0 0.43 0.128784 0.558784 2.92351e+006 2.23976e+006 288446 134153 0.0102162 0.0102162 1370.54 1370.54 1 0.766 29867.3 22878.3 0 0 
1997 2 1 3 0 0 0.38 0.103248 0.483248 940739 746020 77025.2 12655 0.0142418 0.0142418 180.23 180.23 1 1 13397.9 13397.9 0 0 
1997 2 1 4 0 0 0.36 0.103248 0.463248 443837 355228 36676.6 9368 0.0144352 0.0144352 135.229 135.229 1 1 6406.86 6406.86 0 0 
1998 1 1 1 0 0 0.63 0.789114 1.41911 2.40393e+007 1.28415e+007 1.01334e+007 3.95389e+006 0.00495911 0.00495911 19607.8 19607.8 1 0.036 119214 4291.69 0 0 
1998 1 1 2 0 0 0.49 0.865668 1.35567 3.92239e+007 2.1475e+007 1.85902e+007 2.81367e+007 0.0100695 0.0100695 283323 283323 1 0.766 394966 302544 0 0 
1998 1 1 3 0 0 0.38 0.694018 1.07402 1.67197e+006 1.02491e+006 711303 2.55289e+006 0.0136805 0.0136805 34924.8 34924.8 1 1 22873.4 22873.4 0 0 
1998 1 1 4 0 0 0.35 0.694018 1.04402 859504 533445 370221 290096 0.0202764 0.0202764 5882.1 5882.1 1 1 17427.7 17427.7 0 0 
1998 2 1 0 0 0 0.97 0.139537 1.10954 9.41106e+007 5.68536e+007 7.93321e+006 3.01361e+007 0.00318996 0.00318996 96132.8 96132.8 1 0 300209 0 0 0 
1998 2 1 1 0 0 0.51 0.249481 0.759481 5.81579e+006 4.07453e+006 1.01652e+006 992451 0.00703464 0.00703464 6981.53 6981.53 1 0.036 40912 1472.83 0 0 
1998 2 1 2 0 0 0.41 0.273684 0.683684 1.0111e+007 7.32416e+006 2.0045e+006 740255 0.0151749 0.0151749 11233.3 11233.3 1 0.766 153433 117530 0 0 
1998 2 1 3 0 0 0.36 0.219416 0.579416 571199 433538 95125.3 192391 0.0173239 0.0173239 3332.97 3332.97 1 1 9895.42 9895.42 0 0 
1998 2 1 4 0 0 0.33 0.219416 0.549416 302578 232799 51079.9 31983 0.0207258 0.0207258 662.874 662.874 1 1 6271.17 6271.17 0 0 
1999 1 1 1 0 0 0.73 0.545351 1.27535 3.10293e+007 1.75339e+007 9.5621e+006 5.18218e+006 0.00735028 0.00735028 38090.5 38090.5 1 0.036 228074 8210.68 0 0 
1999 1 1 2 0 0 0.54 0.88866 1.42866 2.72126e+006 1.44833e+006 1.28707e+006 1.55357e+006 0.0100665 0.0100665 15638.9 15638.9 1 0.766 27393.5 20983.4 0 0 
1999 1 1 3 0 0 0.36 0.866191 1.22619 5.10355e+006 2.94092e+006 2.5474e+006 1.97927e+006 0.0141363 0.0141363 27979.7 27979.7 1 1 72145.4 72145.4 0 0 
1999 1 1 4 0 0 0.33 0.866191 1.19619 494674 288510 249905 421461 0.026348 0.026348 11104.7 11104.7 1 1 13033.7 13033.7 0 0 
1999 2 1 0 0 0 1.04 0.151021 1.19102 1.20551e+008 7.04555e+007 1.06403e+007 6.4435e+006 0.00866435 0.00866435 55828.7 55828.7 1 0 1.04449e+006 0 0 0 
1999 2 1 1 0 0 0.58 0.238211 0.818211 8.66751e+006 5.91929e+006 1.41004e+006 1.83535e+006 0.0145334 0.0145334 26673.8 26673.8 1 0.036 125968 4534.87 0 0 
1999 2 1 2 0 0 0.47 0.388169 0.858169 652096 437732 169914 118026 0.0194472 0.0194472 2295.28 2295.28 1 0.766 12681.5 9714 0 0 
1999 2 1 3 0 0 0.33 0.378355 0.708355 1.49742e+006 1.07292e+006 405946 400916 0.0210585 0.0210585 8442.68 8442.68 1 1 31533.4 31533.4 0 0 
1999 2 1 4 0 0 0.3 0.378355 0.678355 149562 108596 41087.7 169073 0.030749 0.030749 5198.83 5198.83 1 1 4598.87 4598.87 0 0 
2000 1 1 1 0 0 0.8 0.687808 1.48781 3.66366e+007 1.90627e+007 1.31115e+007 1.87928e+007 0.00686652 0.00686652 129041 129041 1 0.036 251566 9056.38 0 0 
2000 1 1 2 0 0 0.61 1.1208 1.7308 3.82428e+006 1.81814e+006 2.03777e+006 3.28627e+006 0.0105228 0.0105228 34580.6 34580.6 1 0.766 40242 30825.4 0 0 
2000 1 1 3 0 0 0.42 1.09246 1.51246 276448 142502 155677 541129 0.0152704 0.0152704 8263.25 8263.25 1 1 4221.47 4221.47 0 0 
2000 1 1 4 0 0 0.39 1.09246 1.48246 813306 424040 463246 533035 0.0204507 0.0204507 10900.9 10900.9 1 1 16632.7 16632.7 0 0 
2000 2 1 0 0 0 1.12 0.00397826 1.12398 1.2648e+008 7.5959e+007 302185 0 0.00518988 0.00518988 0 0 1 0 656418 0 0 0 
2000 2 1 1 0 0 0.65 0.00627506 0.656275 8.27501e+006 6.06773e+006 38075.3 343747 0.0108453 0.0108453 3728.05 3728.05 1 0.036 89745.3 3230.83 0 0 
2000 2 1 2 0 0 0.55 0.0102253 0.560225 677446 518666 5303.53 3749 0.0173743 0.0173743 65.1362 65.1362 1 0.766 11770.1 9015.92 0 0 
2000 2 1 3 0 0 0.39 0.00996679 0.399967 60920.1 50211.1 500.444 1421 0.023737 0.023737 33.7302 33.7302 1 1 1446.06 1446.06 0 0 
2000 2 1 4 0 0 0.37 0.00996679 0.379967 184684 153649 1531.39 8735 0.0256454 0.0256454 224.013 224.013 1 1 4736.3 4736.3 0 0 
2001 1 1 1 0 0 0.82 0.286785 1.10679 4.11042e+007 2.48596e+007 7.12938e+006 5.32714e+006 0.00681582 0.00681582 36308.8 36308.8 1 0.036 280159 10085.7 0 0 
2001 1 1 2 0 0 0.66 0.467322 1.12732 4.29291e+006 2.57463e+006 1.20318e+006 991940 0.0136568 0.0136568 13546.7 13546.7 1 0.766 58627.5 44908.7 0 0 
2001 1 1 3 0 0 0.49 0.455506 0.945506 386876 250216 113975 163012 0.0178215 0.0178215 2905.11 2905.11 1 1 6894.7 6894.7 0 0 
2001 1 1 4 0 0 0.45 0.455506 0.905506 167140 109949 50082.3 160096 0.0232335 0.0232335 3719.59 3719.59 1 1 3883.25 3883.25 0 0 
2001 2 1 0 0 0 1.19 0.156529 1.34653 1.1805e+008 6.48633e+007 1.0153e+007 1.82627e+007 0.00555258 0.00555258 101405 101405 1 0 655482 0 0 0 
2001 2 1 1 0 0 0.78 0.246899 1.0269 1.35899e+007 8.49462e+006 2.09732e+006 3.96802e+006 0.00893764 0.00893764 35464.8 35464.8 1 0.036 121461 4372.61 0 0 
2001 2 1 2 0 0 0.67 0.402327 1.07233 1.39047e+006 852946 343163 9186 0.0159635 0.0159635 146.641 146.641 1 0.766 22196.9 17002.8 0 0 
2001 2 1 3 0 0 0.51 0.392155 0.902155 150295 99008.4 38826.6 2437 0.0158855 0.0158855 38.713 38.713 1 1 2387.5 2387.5 0 0 
2001 2 1 4 0 0 0.49 0.392155 0.882155 67580.9 44901.2 17608.2 5818 0.0254591 0.0254591 148.121 148.121 1 1 1720.55 1720.55 0 0 
2002 1 1 1 0 0 0.84 0.427713 1.26771 3.07097e+007 1.74059e+007 7.44474e+006 9.07515e+006 0.00808755 0.00808755 73395.7 73395.7 1 0.036 248366 8941.19 0 0 
2002 1 1 2 0 0 0.72 0.696966 1.41697 4.86674e+006 2.6019e+006 1.81344e+006 2.6805e+006 0.0127178 0.0127178 34090.1 34090.1 1 0.766 61894.3 47411 0 0 
2002 1 1 3 0 0 0.58 0.679344 1.25934 475835 270596 183828 387226 0.0146254 0.0146254 5663.34 5663.34 1 1 6959.29 6959.29 0 0 
2002 1 1 4 0 0 0.54 0.679344 1.21934 88944.8 51395.1 34915 135214 0.0192277 0.0192277 2599.86 2599.86 1 1 1710.2 1710.2 0 0 
2002 2 1 0 0 0 1.22 0 1.22 2.84064e+007 1.64098e+007 0 0 0.00944091 0.00944091 0 0 1 0 268182 0 0 0 
2002 2 1 1 0 0 0.8 0 0.8 8.64401e+006 5.95001e+006 0 20983 0.0197288 0.0197288 413.969 413.969 1 0.036 170536 6139.29 0 0 
2002 2 1 2 0 0 0.67 0 0.67 1.17993e+006 859928 0 2940 0.0316056 0.0316056 92.9205 92.9205 1 0.766 37292.5 28566.1 0 0 
2002 2 1 3 0 0 0.63 0 0.63 135061 100204 0 972 0.04318 0.04318 41.9709 41.9709 1 1 5831.93 5831.93 0 0 
2002 2 1 4 0 0 0.61 0 0.61 26276.4 19670.6 0 0 0.0466516 0.0466516 0 0 1 1 1225.84 1225.84 0 0 
2003 1 1 1 0 0 0.83 0.212156 1.04216 8.38642e+006 5.20899e+006 1.10512e+006 939264 0.00530455 0.00530455 4982.37 4982.37 1 0.036 44486.2 1601.5 0 0 
2003 1 1 2 0 0 0.72 0.345713 1.06571 3.884e+006 2.38904e+006 825923 807536 0.014609 0.014609 11797.3 11797.3 1 0.766 56741.3 43463.8 0 0 
