Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed propmat BIO SSB Lsea ration
2003 1 1 3 0 0 0.58 0.345356 0.925356 584362 381179 131642 129911 0.0202727 0.0202727 2633.65 2633.65 1 1 11846.6 11846.6 0 0 
2003 1 1 4 0 0 0.54 0.345356 0.885356 81355.3 53979.2 18642 78008 0.0268849 0.0268849 2097.24 2097.24 1 1 2187.23 2187.23 0 0 
2003 2 1 0 0 0 1.22 0.0209102 1.24091 6.25659e+007 3.58421e+007 749466 2.75463e+006 0.00433872 0.00433872 11951.6 11951.6 1 0 271456 0 0 0 
2003 2 1 1 0 0 0.77 0.0338306 0.803831 2.90938e+006 1.99931e+006 67637.8 61180 0.00544479 0.00544479 333.112 333.112 1 0.036 15840.9 570.274 0 0 
2003 2 1 2 0 0 0.64 0.0538971 0.693897 1.31415e+006 947644 51075.3 53181 0.0152904 0.0152904 813.158 813.158 1 0.766 20093.9 15391.9 0 0 
2003 2 1 3 0 0 0.62 0.0533485 0.673348 231635 168563 8992.59 1981 0.024123 0.024123 47.7876 47.7876 1 1 5587.73 5587.73 0 0 
2003 2 1 4 0 0 0.6 0.0533485 0.653348 33564.5 24643.7 1314.7 618 0.0266977 0.0266977 16.4992 16.4992 1 1 896.096 896.096 0 0 
2004 1 1 1 0 0 0.85 0.151443 1.00144 1.80891e+007 1.14276e+007 1.73063e+006 1.97572e+006 0.00727504 0.00727504 14373.4 14373.4 1 0.036 131599 4737.56 0 0 
2004 1 1 2 0 0 0.71 0.241272 0.951272 1.30227e+006 840210 202719 255504 0.00950606 0.00950606 2428.84 2428.84 1 0.766 12379.4 9482.65 0 0 
2004 1 1 3 0 0 0.56 0.238816 0.798816 656582 452183 107988 74336 0.0145012 0.0145012 1077.96 1077.96 1 1 9521.21 9521.21 0 0 
2004 1 1 4 0 0 0.51 0.238816 0.748816 135597 95443.7 22793.4 91547 0.0150529 0.0150529 1378.04 1378.04 1 1 2041.13 2041.13 0 0 
2004 2 1 0 0 0 1.21 0.0207042 1.2307 3.98794e+007 2.2939e+007 474935 1.09099e+006 0.0057863 0.0057863 6312.8 6312.8 1 0 230754 0 0 0 
2004 2 1 1 0 0 0.7 0.0334973 0.733497 6.64501e+006 4.70881e+006 157732 737017 0.00728973 0.00728973 5372.65 5372.65 1 0.036 48440.3 1743.85 0 0 
2004 2 1 2 0 0 0.57 0.0533661 0.623366 503001 374296 19974.7 15674 0.0140702 0.0140702 220.536 220.536 1 0.766 7077.3 5421.22 0 0 
2004 2 1 3 0 0 0.55 0.0528229 0.602823 295371 221831 11717.8 6082 0.0184149 0.0184149 112 112 1 1 5439.23 5439.23 0 0 
2004 2 1 4 0 0 0.53 0.0528229 0.582823 64127.5 48597.7 2567.07 667 0.0126909 0.0126909 8.46484 8.46484 1 1 813.836 813.836 0 0 
2005 1 1 1 0 0 0.84 0.0821268 0.922127 1.16483e+007 7.60857e+006 624868 1.404e+006 0.00775701 0.00775701 10890.9 10890.9 1 0.036 90355.6 3252.8 0 0 
2005 1 1 2 0 0 0.69 0.13084 0.82084 3.19111e+006 2.17683e+006 284816 145503 0.01651 0.01651 2402.26 2402.26 1 0.766 52685.4 40357 0 0 
2005 1 1 3 0 0 0.5 0.129508 0.629508 269677 200122 25917.5 20577 0.019863 0.019863 408.721 408.721 1 1 5356.6 5356.6 0 0 
2005 1 1 4 0 0 0.47 0.129508 0.599508 197450 148511 19233.5 12410 0.0225652 0.0225652 280.034 280.034 1 1 4455.48 4455.48 0 0 
2005 2 1 0 0 0 1.15 0 1.15 6.9672e+007 4.14011e+007 0 0 0.00335238 0.00335238 0 0 1 0 233567 0 0 0 
2005 2 1 1 0 0 0.65 0 0.65 4.63219e+006 3.40611e+006 0 520 0.0070055 0.0070055 3.64286 3.64286 1 0.036 32450.8 1168.23 0 0 
2005 2 1 2 0 0 0.53 0 0.53 1.40429e+006 1.09003e+006 0 479 0.0112228 0.0112228 5.37574 5.37574 1 0.766 15760.1 12072.2 0 0 
2005 2 1 3 0 0 0.47 0 0.47 143698 114652 0 0 0.0153328 0.0153328 0 0 1 1 2203.3 2203.3 0 0 
2005 2 1 4 0 0 0.45 0 0.45 108416 87304.3 0 0 0.0165655 0.0165655 0 0 1 1 1795.97 1795.97 0 0 
2006 1 1 1 0 0 0.82 0.0350969 0.855097 2.20607e+007 1.48282e+007 520425 768971 0.00749782 0.00749782 5765.6 5765.6 1 0.036 165407 5954.66 0 0 
2006 1 1 2 0 0 0.66 0.0559146 0.715915 2.41821e+006 1.72692e+006 96559.9 46719 0.0134765 0.0134765 629.61 629.61 1 0.766 32589.1 24963.3 0 0 
2006 1 1 3 0 0 0.48 0.0553454 0.535345 826570 640036 35423.1 26550 0.0171303 0.0171303 454.809 454.809 1 1 14159.4 14159.4 0 0 
2006 1 1 4 0 0 0.44 0.0553454 0.495345 158941 125344 6937.23 4038 0.0268654 0.0268654 108.482 108.482 1 1 4270.01 4270.01 0 0 
2006 2 1 0 0 0 1.12 0.000257515 1.12026 1.14988e+008 6.91621e+007 17810.3 0 0.0110363 0.0110363 0 0 1 0 1.26905e+006 0 0 0 
2006 2 1 1 0 0 0.61 0.000416633 0.610417 9.38114e+006 7.02146e+006 2925.37 2875 0.0230627 0.0230627 66.3054 66.3054 1 0.036 216355 7788.77 0 0 
2006 2 1 2 0 0 0.49 0.000663757 0.490664 1.18189e+006 934068 619.995 665 0.0369466 0.0369466 24.5695 24.5695 1 0.766 43666.8 33448.8 0 0 
2006 2 1 3 0 0 0.42 0.000657001 0.420657 483929 395034 259.538 436 0.0504769 0.0504769 22.0079 22.0079 1 1 24427.3 24427.3 0 0 
2006 2 1 4 0 0 0.41 0.000657001 0.410657 96852.3 79430 52.1856 417 0.0545352 0.0545352 22.7412 22.7412 1 1 5281.87 5281.87 0 0 
2007 1 1 1 0 0 0.77 0.213038 0.983038 3.75086e+007 2.38789e+007 5.08713e+006 8.60002e+006 0.0074678 0.0074678 64223.2 64223.2 1 0.036 280107 10083.8 0 0 
2007 1 1 2 0 0 0.61 0.339402 0.949402 5.09513e+006 3.28992e+006 1.1166e+006 570907 0.0150733 0.0150733 8605.44 8605.44 1 0.766 76800.3 58829 0 0 
2007 1 1 3 0 0 0.45 0.335947 0.785947 723577 501117 168349 86201 0.021684 0.021684 1869.18 1869.18 1 1 15690 15690 0 0 
2007 1 1 4 0 0 0.42 0.335947 0.755947 381989 268035 90045.5 18766 0.0146238 0.0146238 274.43 274.43 1 1 5586.14 5586.14 0 0 
2007 2 1 0 0 0 1.05 0 1.05 5.81424e+007 3.59964e+007 0 0 0.00413879 0.00413879 0 0 1 0 240639 0 0 0 
2007 2 1 1 0 0 0.58 0 0.58 1.40347e+007 1.06495e+007 0 0 0.00864887 0.00864887 0 0 1 0.036 121384 4369.83 0 0 
2007 2 1 2 0 0 0.47 0 0.47 1.97167e+006 1.57313e+006 0 0 0.0138555 0.0138555 0 0 1 0.766 27318.6 20926 0 0 
2007 2 1 3 0 0 0.4 0 0.4 329725 271759 0 0 0.0189296 0.0189296 0 0 1 1 6241.57 6241.57 0 0 
2007 2 1 4 0 0 0.39 0 0.39 179369 148528 0 0 0.0204515 0.0204515 0 0 1 1 3668.37 3668.37 0 0 
2008 1 1 1 0 0 0.68 0.236027 0.916027 2.03462e+007 1.33245e+007 3.14494e+006 4.07721e+006 0.00801096 0.00801096 32662.4 32662.4 1 0.036 162993 5867.74 0 0 
2008 1 1 2 0 0 0.55 0.376026 0.926026 7.858e+006 5.12432e+006 1.92687e+006 2.01223e+006 0.0150399 0.0150399 30263.8 30263.8 1 0.766 118183 90528.4 0 0 
2008 1 1 3 0 0 0.43 0.372198 0.802198 1.2323e+006 847432 315412 459671 0.0220131 0.0220131 10118.8 10118.8 1 1 27126.8 27126.8 0 0 
2008 1 1 4 0 0 0.4 0.372198 0.772198 342464 238601 88806.8 73109 0.0258211 0.0258211 1887.76 1887.76 1 1 8842.82 8842.82 0 0 
2008 2 1 0 0 0 0.99 0 0.99 8.4316e+007 5.35213e+007 0 0 0.00413879 0.00413879 0 0 1 0 348966 0 0 0 
2008 2 1 1 0 0 0.5 0 0.5 8.14063e+006 6.40618e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 70407.3 2534.66 0 0 
2008 2 1 2 0 0 0.4 0 0.4 3.11275e+006 2.56553e+006 0 0 0.0138555 0.0138555 0 0 1 0.766 43128.8 33036.6 0 0 
2008 2 1 3 0 0 0.38 0 0.38 552493 459643 0 0 0.0189296 0.0189296 0 0 1 1 10458.5 10458.5 0 0 
2008 2 1 4 0 0 0.37 0 0.37 158217 132246 0 0 0.0204515 0.0204515 0 0 1 1 3235.79 3235.79 0 0 
2009 1 1 1 0 0 0.59 0.0198298 0.60983 3.13298e+007 2.34555e+007 465117 827482 0.00633857 0.00633857 5245.06 5245.06 1 0.036 198587 7149.12 0 0 
2009 1 1 2 0 0 0.48 0.0315918 0.511592 4.93754e+006 3.86497e+006 122101 69483 0.0103908 0.0103908 721.987 721.987 1 0.766 51305.3 39299.8 0 0 
2009 1 1 3 0 0 0.37 0.0312702 0.40127 2.08654e+006 1.7187e+006 53744.2 8273 0.0198624 0.0198624 164.321 164.321 1 1 41443.5 41443.5 0 0 
2009 1 1 4 0 0 0.34 0.0312702 0.37127 487115 406914 12724.3 0 0.0121131 0.0121131 0 0 1 1 5900.45 5900.45 0 0 
2009 2 1 0 0 0 0.99 0.000103006 0.990103 1.36027e+008 8.63421e+007 8893.76 948 0.00420176 0.00420176 3.98327 3.98327 1 0 571551 0 0 0 
2009 2 1 1 0 0 0.47 0.000166653 0.470167 1.7026e+007 1.35834e+007 2263.72 11540 0.00878046 0.00878046 101.327 101.327 1 0.036 149496 5381.86 0 0 
2009 2 1 2 0 0 0.39 0.000265503 0.390266 2.96026e+006 2.45096e+006 650.739 1727 0.0140663 0.0140663 24.2926 24.2926 1 0.766 41640 31896.2 0 0 
2009 2 1 3 0 0 0.34 0.0002628 0.340263 1.39687e+006 1.18403e+006 311.163 0 0.0192176 0.0192176 0 0 1 1 26844.6 26844.6 0 0 
2009 2 1 4 0 0 0.33 0.0002628 0.330263 336040 286185 75.2095 0 0.0207627 0.0207627 0 0 1 1 6977.09 6977.09 0 0 
2010 1 1 1 0 0 0.59 0.254979 0.844979 5.05391e+007 3.41183e+007 8.69945e+006 3.0417e+006 0.00749419 0.00749419 22795.1 22795.1 1 0.036 378750 13635 0 0 
2010 1 1 2 0 0 0.45 0.40622 0.85622 1.06395e+007 7.14796e+006 2.90364e+006 740237 0.0177462 0.0177462 13136.4 13136.4 1 0.766 188811 144629 0 0 
2010 1 1 3 0 0 0.36 0.402085 0.762085 2.00373e+006 1.40221e+006 563808 1.0063e+006 0.0206915 0.0206915 20821.9 20821.9 1 1 41460.1 41460.1 0 0 
2010 1 1 4 0 0 0.33 0.402085 0.732085 1.23551e+006 876058 352250 172793 0.0242997 0.0242997 4198.82 4198.82 1 1 30022.6 30022.6 0 0 
2010 2 1 0 0 0 1.11 0.000515031 1.11052 1.38573e+007 8.36809e+006 4309.82 0 0.00249189 0.00249189 0 0 1 0 34531 0 0 0 
2010 2 1 1 0 0 0.5 0.000833265 0.500833 2.17099e+007 1.70778e+007 14230.4 50881 0.00520732 0.00520732 264.954 264.954 1 0.036 113051 4069.82 0 0 
2010 2 1 2 0 0 0.42 0.00132751 0.421328 4.51929e+006 3.68797e+006 4895.84 1379 0.00834216 0.00834216 11.5038 11.5038 1 0.766 37700.6 28878.7 0 0 
2010 2 1 3 0 0 0.37 0.001314 0.371314 935126 781146 1026.43 1073 0.0113972 0.0113972 12.2292 12.2292 1 1 10657.8 10657.8 0 0 
2010 2 1 4 0 0 0.35 0.001314 0.351314 594165 501016 658.336 0 0.0123135 0.0123135 0 0 1 1 7316.25 7316.25 0 0 
2011 1 1 1 0 0 0.66 0.162148 0.822148 4.56446e+006 3.1119e+006 504588 1.30441e+006 0.00766062 0.00766062 9992.56 9992.56 1 0.036 34966.6 1258.8 0 0 
2011 1 1 2 0 0 0.51 0.258326 0.768326 1.31568e+007 9.18204e+006 2.37196e+006 5.22385e+006 0.0125585 0.0125585 65603.6 65603.6 1 0.766 165229 126565 0 0 
2011 1 1 3 0 0 0.39 0.255696 0.645696 2.96545e+006 2.18473e+006 558626 825133 0.0193708 0.0193708 15983.5 15983.5 1 1 57443.2 57443.2 0 0 
2011 1 1 4 0 0 0.35 0.255696 0.605696 1.06323e+006 797479 203912 24091 0.0362258 0.0362258 872.717 872.717 1 1 38516.3 38516.3 0 0 
2011 2 1 0 0 0 1.21 0 1.21 1.0389e+007 6.02567e+006 0 0 0.00413879 0.00413879 0 0 1 0 42998 0 0 0 
2011 2 1 1 0 0 0.55 0 0.55 2.00602e+006 1.54299e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 17349.8 624.593 0 0 
2011 2 1 2 0 0 0.46 0 0.46 6.10196e+006 4.89107e+006 0 0 0.0138555 0.0138555 0 0 1 0.766 84545.9 64762.2 0 0 
2011 2 1 3 0 0 0.42 0 0.42 1.55478e+006 1.26956e+006 0 0 0.0189296 0.0189296 0 0 1 1 29431.3 29431.3 0 0 
2011 2 1 4 0 0 0.39 0 0.39 580197 480438 0 0 0.0204515 0.0204515 0 0 1 1 11865.9 11865.9 0 0 
2012 1 1 1 0 0 0.7 0.0984469 0.798447 3.09798e+006 2.1339e+006 210076 31625 0.00988508 0.00988508 312.615 312.615 1 0.036 30623.8 1102.46 0 0 
2012 1 1 2 0 0 0.55 0.156841 0.706841 1.15737e+006 829829 130151 186321 0.0151755 0.0151755 2827.51 2827.51 1 0.766 17563.7 13453.8 0 0 
2012 1 1 3 0 0 0.42 0.155244 0.575244 3.85207e+006 2.92922e+006 454744 1.15743e+006 0.0227181 0.0227181 26294.6 26294.6 1 1 87511.5 87511.5 0 0 
2012 1 1 4 0 0 0.39 0.155244 0.545244 1.41439e+006 1.09028e+006 169259 356271 0.0299798 0.0299798 10680.9 10680.9 1 1 42403 42403 0 0 
2012 2 1 0 0 0 1.19 0 1.19 7.80266e+007 4.56212e+007 0 0 0.00413879 0.00413879 0 0 1 0 322936 0 0 0 
2012 2 1 1 0 0 0.54 0 0.54 1.39418e+006 1.07726e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 12058.1 434.09 0 0 
2012 2 1 2 0 0 0.45 0 0.45 570816 459662 0 0 0.0138555 0.0138555 0 0 1 0.766 7908.96 6058.27 0 0 
2012 2 1 3 0 0 0.44 0 0.44 2.16705e+006 1.75316e+006 0 0 0.0189296 0.0189296 0 0 1 1 41021.4 41021.4 0 0 
2012 2 1 4 0 0 0.42 0 0.42 819921 669511 0 0 0.0204515 0.0204515 0 0 1 1 16768.6 16768.6 0 0 
2013 1 1 1 0 0 0.7 0.0479073 0.747907 2.37374e+007 1.67148e+007 800762 648273 0.00913013 0.00913013 5918.82 5918.82 1 0.036 216725 7802.11 0 0 
2013 1 1 2 0 0 0.55 0.0763235 0.626323 812454 603768 46081.7 211090 0.0116001 0.0116001 2448.66 2448.66 1 0.766 9424.52 7219.18 0 0 
2013 1 1 3 0 0 0.42 0.0755465 0.495547 363969 287007 21682.4 55294 0.0143072 0.0143072 791.1 791.1 1 1 5207.36 5207.36 0 0 
2013 1 1 4 0 0 0.39 0.0755465 0.465547 1.93438e+006 1.54656e+006 116837 42412 0.0161708 0.0161708 685.837 685.837 1 1 31280.6 31280.6 0 0 
2013 2 1 0 0 0 1.19 0 1.19 1.94944e+008 1.13981e+008 0 0 0.00413879 0.00413879 0 0 1 0 806831 0 0 0 
2013 2 1 1 0 0 0.54 0 0.54 1.12362e+007 8.6821e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 97180.7 3498.5 0 0 
2013 2 1 2 0 0 0.45 0 0.45 434300 349729 0 0 0.0138555 0.0138555 0 0 1 0.766 6017.46 4609.38 0 0 
2013 2 1 3 0 0 0.44 0 0.44 221743 179392 0 0 0.0189296 0.0189296 0 0 1 1 4197.52 4197.52 0 0 
2013 2 1 4 0 0 0.42 0 0.42 1.21439e+006 991617 0 0 0.0204515 0.0204515 0 0 1 1 24836.1 24836.1 0 0 
2014 1 1 1 0 0 0.7 0.191805 0.891805 5.9306e+007 3.92413e+007 7.52666e+006 5.38352e+006 0.00855421 0.00855421 46051.8 46051.8 1 0.036 507316 18263.4 0 0 
2014 1 1 2 0 0 0.55 0.305573 0.855573 6.54789e+006 4.4003e+006 1.34461e+006 2.37271e+006 0.0126686 0.0126686 30059 30059 1 0.766 82952.7 63541.8 0 0 
2014 1 1 3 0 0 0.42 0.302463 0.722463 276922 197188 59642.1 642831 0.0138844 0.0138844 8925.34 8925.34 1 1 3844.91 3844.91 0 0 
2014 1 1 4 0 0 0.39 0.302463 0.692463 940722 678793 205310 319330 0.0182893 0.0182893 5840.33 5840.33 1 1 17205.2 17205.2 0 0 
2014 2 1 0 0 0 1.19 0.000154509 1.19015 2.20238e+008 1.28763e+008 19895 0 0.00413879 0.00413879 0 0 1 0 911520 0 0 0 
2014 2 1 1 0 0 0.54 0.00024998 0.54025 2.43104e+007 1.87823e+007 4695.18 0 0.00864887 0.00864887 0 0 1 0.036 210258 7569.28 0 0 
2014 2 1 2 0 0 0.45 0.000398254 0.450398 2.78311e+006 2.24074e+006 892.387 0 0.0138555 0.0138555 0 0 1 0.766 38561.5 29538.1 0 0 
2014 2 1 3 0 0 0.44 0.0003942 0.440394 134461 108760 42.8733 0 0.0189296 0.0189296 0 0 1 1 2545.29 2545.29 0 0 
2014 2 1 4 0 0 0.42 0.0003942 0.420394 470683 384268 151.479 0 0.0204515 0.0204515 0 0 1 1 9626.19 9626.19 0 0 
2015 1 1 1 0 0 0.7 0.252873 0.952873 6.69908e+007 4.31926e+007 1.09223e+007 6.45091e+006 0.00829766 0.00829766 53527.5 53527.5 1 0.036 555867 20011.2 0 0 
2015 1 1 2 0 0 0.55 0.402865 0.952865 1.41633e+007 9.13189e+006 3.67892e+006 2.33974e+006 0.0126757 0.0126757 29657.9 29657.9 1 0.766 179530 137520 0 0 
2015 1 1 3 0 0 0.42 0.398764 0.818764 1.77388e+006 1.21115e+006 482961 956214 0.0193172 0.0193172 18471.4 18471.4 1 1 34266.5 34266.5 0 0 
2015 1 1 4 0 0 0.39 0.398764 0.788764 395703 273710 109146 98917 0.0300685 0.0300685 2974.28 2974.28 1 1 11898.2 11898.2 0 0 
2015 2 1 0 0 0 1.19 0 1.19 7.16194e+006 4.1875e+006 0 0 0.00561356 0.00561356 0 0 1 0 40204 0 0 0 
2015 2 1 1 0 0 0.54 0 0.54 2.58338e+007 1.99614e+007 0 0 0.0117307 0.0117307 0 0 1 0.036 303048 10909.7 0 0 
2015 2 1 2 0 0 0.45 0 0.45 5.46187e+006 4.39828e+006 0 0 0.0187927 0.0187927 0 0 1 0.766 102643 78624.6 0 0 
2015 2 1 3 0 0 0.44 0 0.44 782241 632839 0 0 0.0256748 0.0256748 0 0 1 1 20083.8 20083.8 0 0 
2015 2 1 4 0 0 0.42 0 0.42 179810 146825 0 0 0.027739 0.027739 0 0 1 1 4987.74 4987.74 0 0 
2016 1 1 1 0 0 0.7 0.0984469 0.798447 2.17881e+006 1.50077e+006 147747 155772 0.00397148 0.00397148 618.645 618.645 1 0.036 8653.11 311.512 0 0 
2016 1 1 2 0 0 0.55 0.156841 0.706841 1.50546e+007 1.0794e+007 1.69294e+006 2.00568e+006 0.012411 0.012411 24892.6 24892.6 1 0.766 186843 143122 0 0 
2016 1 1 3 0 0 0.42 0.155244 0.575244 3.48264e+006 2.6483e+006 411133 415113 0.0198024 0.0198024 8220.24 8220.24 1 1 68964.7 68964.7 0 0 
2016 1 1 4 0 0 0.39 0.155244 0.545244 621935 479417 74426.5 284232 0.0320645 0.0320645 9113.75 9113.75 1 1 19942 19942 0 0 
2016 2 1 0 0 0 1.19 0 1.19 4.92121e+008 2.87737e+008 0 0 0.00149767 0.00149767 0 0 1 0 737032 0 0 0 
2016 2 1 1 0 0 0.54 0 0.54 980526 757641 0 0 0.00312969 0.00312969 0 0 1 0.036 3068.74 110.475 0 0 
2016 2 1 2 0 0 0.45 0 0.45 7.42492e+006 5.97907e+006 0 0 0.00501377 0.00501377 0 0 1 0.766 37226.9 28515.8 0 0 
2016 2 1 3 0 0 0.44 0 0.44 1.95922e+006 1.58503e+006 0 0 0.00684988 0.00684988 0 0 1 1 13420.4 13420.4 0 0 
2016 2 1 4 0 0 0.42 0 0.42 360536 294397 0 0 0.0074006 0.0074006 0 0 1 1 2668.18 2668.18 0 0 
2017 1 1 1 0 0 0.7 0.218777 0.918777 1.49714e+008 9.79312e+007 2.14251e+007 1.17342e+007 0.00767755 0.00767755 90090 90090 1 0.036 1.14943e+006 41379.6 0 0 
2017 1 1 2 0 0 0.55 0.348544 0.898544 571400 376996 131400 670880 0.0119162 0.0119162 7994.35 7994.35 1 0.766 6808.92 5215.63 0 0 
2017 1 1 3 0 0 0.42 0.344996 0.764996 4.73434e+006 3.30888e+006 1.14155e+006 434280 0.017676 0.017676 7676.34 7676.34 1 1 83684.2 83684.2 0 0 
2017 1 1 4 0 0 0.39 0.344996 0.734996 1.4987e+006 1.06131e+006 366149 408731 0.024176 0.024176 9881.46 9881.46 1 1 36232.5 36232.5 0 0 
2017 2 1 0 0 0 1.19 0 1.19 2.52931e+007 1.47886e+007 0 0 0.00425251 0.00425251 0 0 1 0 107559 0 0 0 
2017 2 1 1 0 0 0.54 0 0.54 5.97368e+007 4.61579e+007 0 0 0.00878951 0.00878951 0 0 1 0.036 525057 18902.1 0 0 
2017 2 1 2 0 0 0.45 0 0.45 232652 187348 0 0 0.0141419 0.0141419 0 0 1 0.766 3290.15 2520.26 0 0 
2017 2 1 3 0 0 0.44 0 0.44 2.20306e+006 1.78229e+006 0 0 0.0188923 0.0188923 0 0 1 1 41620.8 41620.8 0 0 
2017 2 1 4 0 0 0.42 0 0.42 718637 586807 0 0 0.0204941 0.0204941 0 0 1 1 14727.9 14727.9 0 0 
2018 1 1 1 0 0 0.7 0.233689 0.933689 7.6947e+006 5.00157e+006 1.16881e+006 413211 0.0058391 0.0058391 2412.78 2412.78 1 0.036 44930.2 1617.49 0 0 
2018 1 1 2 0 0 0.55 0.372302 0.922302 3.48115e+007 2.2737e+007 8.46502e+006 6.63055e+006 0.00985423 0.00985423 65339 65339 1 0.766 343041 262769 0 0 
2018 1 1 3 0 0 0.42 0.368512 0.788512 148346 102623 37817.8 39927 0.0134587 0.0134587 537.364 537.364 1 1 1996.54 1996.54 0 0 
2018 1 1 4 0 0 0.39 0.368512 0.758512 1.89103e+006 1.32541e+006 488430 305220 0.0205681 0.0205681 6277.81 6277.81 1 1 38894.9 38894.9 0 0 
2018 2 1 0 0 0 1.19 0 1.19 2.46811e+008 1.44307e+008 0 11.4641 0.00390496 0.00390496 0.0447668 0.0447668 1 0 963786 0 0 0 
2018 2 1 1 0 0 0.54 0 0.54 3.02479e+006 2.33722e+006 0 5644.06 0.00696789 0.00696789 39.3272 39.3272 1 0.036 21076.4 758.751 0 0 
2018 2 1 2 0 0 0.45 0 0.45 1.38411e+007 1.11459e+007 0 47518.9 0.0106838 0.0106838 507.683 507.683 1 0.766 147876 113273 0 0 
2018 2 1 3 0 0 0.44 0 0.44 67426.2 54548.3 0 782.013 0.0136171 0.0136171 10.6487 10.6487 1 1 918.149 918.149 0 0 
2018 2 1 4 0 0 0.42 0 0.42 885687 723212 0 1184.66 0.0151517 0.0151517 17.9497 17.9497 1 1 13419.7 13419.7 0 0 
2019 1 1 1 0 0  -1 -1 -1 7.50851e+007  -1  -1  -1 0.00848298  -1 -1 -1 -1 0.036 636945 22930 0 0 
2019 1 1 2 0 0  -1 -1 -1 1.76269e+006  -1  -1  -1 0.0116384  -1 -1 -1 -1 0.766 20514.9 15714.4 0 0 
2019 1 1 3 0 0  -1 -1 -1 8.8255e+006  -1  -1  -1 0.0152425  -1 -1 -1 -1 1 134523 134523 0 0 
2019 1 1 4 0 0  -1 -1 -1 625362  -1  -1  -1 0.0202075  -1 -1 -1 -1 1 12637 12637 0 0 
