Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed propmat BIO SSB Lsea ration
2003 1 1 3 0 0 0.58 0.332764 0.912764 588342 385832 128391 129911 0.0202727 0.0202727 2633.65 2633.65 1 1 11927.3 11927.3 0 0 
2003 1 1 4 0 0 0.54 0.332764 0.872764 84594 56431.1 18778.3 78008 0.0268849 0.0268849 2097.24 2097.24 1 1 2274.3 2274.3 0 0 
2003 2 1 0 0 0 1.22 0.0205098 1.24051 6.35834e+007 3.64308e+007 747189 2.75463e+006 0.00433872 0.00433872 11951.6 11951.6 1 0 275871 0 0 0 
2003 2 1 1 0 0 0.77 0.0343068 0.804307 2.92123e+006 2.00704e+006 68855.2 61180 0.00544479 0.00544479 333.112 333.112 1 0.036 15905.5 572.598 0 0 
2003 2 1 2 0 0 0.64 0.0525342 0.692534 1.33318e+006 961944 50534.9 53181 0.0152904 0.0152904 813.158 813.158 1 0.766 20384.8 15614.7 0 0 
2003 2 1 3 0 0 0.62 0.0509101 0.67091 236168 172048 8758.99 1981 0.024123 0.024123 47.7876 47.7876 1 1 5697.08 5697.08 0 0 
2003 2 1 4 0 0 0.6 0.0509101 0.65091 35342.9 25977.6 1322.52 618 0.0266977 0.0266977 16.4992 16.4992 1 1 943.575 943.575 0 0 
2004 1 1 1 0 0 0.85 0.155063 1.00506 1.83907e+007 1.16005e+007 1.79882e+006 1.97572e+006 0.00727504 0.00727504 14373.4 14373.4 1 0.036 133793 4816.54 0 0 
2004 1 1 2 0 0 0.71 0.237449 0.947449 1.30695e+006 844594 200548 255504 0.00950606 0.00950606 2428.84 2428.84 1 0.766 12424 9516.76 0 0 
2004 1 1 3 0 0 0.56 0.230109 0.790109 666996 461097 106102 74336 0.0145012 0.0145012 1077.96 1077.96 1 1 9672.23 9672.23 0 0 
2004 1 1 4 0 0 0.51 0.230109 0.740109 139173 98335.5 22627.8 91547 0.0150529 0.0150529 1378.04 1378.04 1 1 2094.96 2094.96 0 0 
2004 2 1 0 0 0 1.21 0.0203078 1.23031 4.04304e+007 2.32597e+007 472352 1.09099e+006 0.0057863 0.0057863 6312.8 6312.8 1 0 233942 0 0 0 
2004 2 1 1 0 0 0.7 0.0339688 0.733969 6.73137e+006 4.76902e+006 161998 737017 0.00728973 0.00728973 5372.65 5372.65 1 0.036 49069.9 1766.52 0 0 
2004 2 1 2 0 0 0.57 0.0520166 0.622017 506743 377309 19626.4 15674 0.0140702 0.0140702 220.536 220.536 1 0.766 7129.96 5461.55 0 0 
2004 2 1 3 0 0 0.55 0.0504086 0.600409 302680 227568 11471.3 6082 0.0184149 0.0184149 112 112 1 1 5573.82 5573.82 0 0 
2004 2 1 4 0 0 0.53 0.0504086 0.580409 66394.2 50370.4 2539.1 667 0.0126909 0.0126909 8.46484 8.46484 1 1 842.603 842.603 0 0 
2005 1 1 1 0 0 0.84 0.08409 0.92409 1.18139e+007 7.71033e+006 648362 1.404e+006 0.00775701 0.00775701 10890.9 10890.9 1 0.036 91640.4 3299.06 0 0 
2005 1 1 2 0 0 0.69 0.128767 0.818767 3.23106e+006 2.20605e+006 284068 145503 0.01651 0.01651 2402.26 2402.26 1 0.766 53345 40862.2 0 0 
2005 1 1 3 0 0 0.5 0.124787 0.624787 272051 202311 25245.7 20577 0.019863 0.019863 408.721 408.721 1 1 5403.75 5403.75 0 0 
2005 1 1 4 0 0 0.47 0.124787 0.594787 203205 153166 19113 12410 0.0225652 0.0225652 280.034 280.034 1 1 4585.36 4585.36 0 0 
2005 2 1 0 0 0 1.15 0 1.15 6.61812e+007 3.93268e+007 0 0 0.00335238 0.00335238 0 0 1 0 221864 0 0 0 
2005 2 1 1 0 0 0.65 0 0.65 4.68884e+006 3.44777e+006 0 520 0.0070055 0.0070055 3.64286 3.64286 1 0.036 32847.7 1182.52 0 0 
2005 2 1 2 0 0 0.53 0 0.53 1.42482e+006 1.10597e+006 0 479 0.0112228 0.0112228 5.37574 5.37574 1 0.766 15990.5 12248.7 0 0 
2005 2 1 3 0 0 0.47 0 0.47 145649 116209 0 0 0.0153328 0.0153328 0 0 1 1 2233.21 2233.21 0 0 
2005 2 1 4 0 0 0.45 0 0.45 112104 90274.3 0 0 0.0165655 0.0165655 0 0 1 1 1857.07 1857.07 0 0 
2006 1 1 1 0 0 0.82 0.0359359 0.855936 2.09554e+007 1.40802e+007 505985 768971 0.00749782 0.00749782 5765.6 5765.6 1 0.036 157120 5656.31 0 0 
2006 1 1 2 0 0 0.66 0.0550288 0.715029 2.44779e+006 1.74872e+006 96229.9 46719 0.0134765 0.0134765 629.61 629.61 1 0.766 32987.7 25268.6 0 0 
2006 1 1 3 0 0 0.48 0.0533276 0.533328 838654 649991 34662.5 26550 0.0171303 0.0171303 454.809 454.809 1 1 14366.4 14366.4 0 0 
2006 1 1 4 0 0 0.44 0.0533276 0.493328 162512 128279 6840.82 4038 0.0268654 0.0268654 108.482 108.482 1 1 4365.95 4365.95 0 0 
2006 2 1 0 0 0 1.12 0.000252584 1.12025 1.1877e+008 7.14372e+007 18043.9 0 0.0110363 0.0110363 0 0 1 0 1.31079e+006 0 0 0 
2006 2 1 1 0 0 0.61 0.000422498 0.610422 8.90365e+006 6.66405e+006 2815.54 2875 0.0230627 0.0230627 66.3054 66.3054 1 0.036 205342 7392.33 0 0 
2006 2 1 2 0 0 0.49 0.000646973 0.490647 1.1974e+006 946337 612.254 665 0.0369466 0.0369466 24.5695 24.5695 1 0.766 44240.1 33887.9 0 0 
2006 2 1 3 0 0 0.42 0.000626972 0.420627 491996 401625 251.807 436 0.0504769 0.0504769 22.0079 22.0079 1 1 24834.5 24834.5 0 0 
2006 2 1 4 0 0 0.41 0.000626972 0.410627 99228.4 81379.7 51.0228 417 0.0545352 0.0545352 22.7412 22.7412 1 1 5411.44 5411.44 0 0 
2007 1 1 1 0 0 0.77 0.218131 0.988131 3.87425e+007 2.46119e+007 5.36861e+006 8.60002e+006 0.0074678 0.0074678 64223.2 64223.2 1 0.036 289321 10415.6 0 0 
2007 1 1 2 0 0 0.61 0.334025 0.944025 4.83576e+006 3.12954e+006 1.04534e+006 570907 0.0150733 0.0150733 8605.44 8605.44 1 0.766 72890.7 55834.3 0 0 
2007 1 1 3 0 0 0.45 0.323699 0.773699 733087 510420 165222 86201 0.021684 0.021684 1869.18 1869.18 1 1 15896.2 15896.2 0 0 
2007 1 1 4 0 0 0.42 0.323699 0.743699 388873 274334 88801.4 18766 0.0146238 0.0146238 274.43 274.43 1 1 5686.81 5686.81 0 0 
2007 2 1 0 0 0 1.05 0 1.05 6.02291e+007 3.72883e+007 0 0 0.00413879 0.00413879 0 0 1 0 249276 0 0 0 
2007 2 1 1 0 0 0.58 0 0.58 1.44228e+007 1.09439e+007 0 0 0.00864887 0.00864887 0 0 1 0.036 124741 4490.66 0 0 
2007 2 1 2 0 0 0.47 0 0.47 1.88139e+006 1.5011e+006 0 0 0.0138555 0.0138555 0 0 1 0.766 26067.7 19967.9 0 0 
2007 2 1 3 0 0 0.4 0 0.4 338176 278725 0 0 0.0189296 0.0189296 0 0 1 1 6401.54 6401.54 0 0 
2007 2 1 4 0 0 0.39 0 0.39 184852 153068 0 0 0.0204515 0.0204515 0 0 1 1 3780.51 3780.51 0 0 
2008 1 1 1 0 0 0.68 0.241669 0.921669 2.10764e+007 1.37697e+007 3.3277e+006 4.07721e+006 0.00801096 0.00801096 32662.4 32662.4 1 0.036 168843 6078.34 0 0 
2008 1 1 2 0 0 0.55 0.370069 0.920069 8.07528e+006 5.27933e+006 1.95372e+006 2.01223e+006 0.0150399 0.0150399 30263.8 30263.8 1 0.766 121451 93031.6 0 0 
2008 1 1 3 0 0 0.43 0.358628 0.788628 1.17588e+006 813410 291712 459671 0.0220131 0.0220131 10118.8 10118.8 1 1 25884.7 25884.7 0 0 
2008 1 1 4 0 0 0.4 0.358628 0.758628 351841 246591 88434.6 73109 0.0258211 0.0258211 1887.76 1887.76 1 1 9084.94 9084.94 0 0 
2008 2 1 0 0 0 0.99 0 0.99 9.40757e+007 5.97165e+007 0 0 0.00413879 0.00413879 0 0 1 0 389359 0 0 0 
2008 2 1 1 0 0 0.5 0 0.5 8.38536e+006 6.59877e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 72523.9 2610.86 0 0 
2008 2 1 2 0 0 0.4 0 0.4 3.21793e+006 2.65222e+006 0 0 0.0138555 0.0138555 0 0 1 0.766 44586.2 34153 0 0 
2008 2 1 3 0 0 0.38 0 0.38 534398 444589 0 0 0.0189296 0.0189296 0 0 1 1 10115.9 10115.9 0 0 
2008 2 1 4 0 0 0.37 0 0.37 164770 137724 0 0 0.0204515 0.0204515 0 0 1 1 3369.8 3369.8 0 0 
2009 1 1 1 0 0 0.59 0.0203038 0.610304 3.49563e+007 2.61649e+007 531246 827482 0.00633857 0.00633857 5245.06 5245.06 1 0.036 221573 7976.64 0 0 
2009 1 1 2 0 0 0.48 0.0310913 0.511091 5.08598e+006 3.98207e+006 123808 69483 0.0103908 0.0103908 721.987 721.987 1 0.766 52847.6 40481.3 0 0 
2009 1 1 3 0 0 0.37 0.0301301 0.40013 2.15704e+006 1.77773e+006 53563.1 8273 0.0198624 0.0198624 164.321 164.321 1 1 42844 42844 0 0 
2009 1 1 4 0 0 0.34 0.0301301 0.37013 479266 400572 12069.3 0 0.0121131 0.0121131 0 0 1 1 5805.38 5805.38 0 0 
2009 2 1 0 0 0 0.99 0.000101034 0.990101 1.42755e+008 9.06127e+007 9154.93 948 0.00420176 0.00420176 3.98327 3.98327 1 0 599821 0 0 0 
2009 2 1 1 0 0 0.47 0.000168999 0.470169 1.89878e+007 1.51486e+007 2560.09 11540 0.00878046 0.00878046 101.327 101.327 1 0.036 166721 6001.97 0 0 
2009 2 1 2 0 0 0.39 0.000258789 0.390259 3.05078e+006 2.52592e+006 653.68 1727 0.0140663 0.0140663 24.2926 24.2926 1 0.766 42913.3 32871.6 0 0 
2009 2 1 3 0 0 0.34 0.000250789 0.340251 1.44572e+006 1.22544e+006 307.327 0 0.0192176 0.0192176 0 0 1 1 27783.3 27783.3 0 0 
2009 2 1 4 0 0 0.33 0.000250789 0.330251 331003 281897 70.6966 0 0.0207627 0.0207627 0 0 1 1 6872.51 6872.51 0 0 
2010 1 1 1 0 0 0.59 0.261074 0.851074 5.30389e+007 3.57121e+007 9.32351e+006 3.0417e+006 0.00749419 0.00749419 22795.1 22795.1 1 0.036 397484 14309.4 0 0 
2010 1 1 2 0 0 0.45 0.399784 0.849784 1.18654e+007 7.99363e+006 3.19573e+006 740237 0.0177462 0.0177462 13136.4 13136.4 1 0.766 210566 161293 0 0 
2010 1 1 3 0 0 0.36 0.387425 0.747425 2.06501e+006 1.4544e+006 563472 1.0063e+006 0.0206915 0.0206915 20821.9 20821.9 1 1 42728.2 42728.2 0 0 
2010 1 1 4 0 0 0.33 0.387425 0.717425 1.26667e+006 903963 350218 172793 0.0242997 0.0242997 4198.82 4198.82 1 1 30779.7 30779.7 0 0 
2010 2 1 0 0 0 1.11 0.000505168 1.11051 1.62608e+007 9.81952e+006 4960.51 0 0.00249189 0.00249189 0 0 1 0 40520.2 0 0 0 
2010 2 1 1 0 0 0.5 0.000844995 0.500845 2.26453e+007 1.78136e+007 15052.4 50881 0.00520732 0.00520732 264.954 264.954 1 0.036 117921 4245.17 0 0 
2010 2 1 2 0 0 0.42 0.00129395 0.421294 5.07254e+006 4.13952e+006 5356.31 1379 0.00834216 0.00834216 11.5038 11.5038 1 0.766 42316 32414 0 0 
2010 2 1 3 0 0 0.37 0.00125394 0.371254 977959 816949 1024.41 1073 0.0113972 0.0113972 12.2292 12.2292 1 1 11146 11146 0 0 
2010 2 1 4 0 0 0.35 0.00125394 0.351254 618144 521250 653.618 0 0.0123135 0.0123135 0 0 1 1 7611.5 7611.5 0 0 
2011 1 1 1 0 0 0.66 0.166024 0.826024 5.35619e+006 3.64557e+006 605251 1.30441e+006 0.00766062 0.00766062 9992.56 9992.56 1 0.036 41031.8 1477.14 0 0 
2011 1 1 2 0 0 0.51 0.254233 0.764233 1.37235e+007 9.59468e+006 2.43929e+006 5.22385e+006 0.0125585 0.0125585 65603.6 65603.6 1 0.766 172346 132017 0 0 
2011 1 1 3 0 0 0.39 0.246374 0.636374 3.32859e+006 2.4625e+006 606696 825133 0.0193708 0.0193708 15983.5 15983.5 1 1 64477.6 64477.6 0 0 
2011 1 1 4 0 0 0.35 0.246374 0.596374 1.10972e+006 835849 205931 24091 0.0362258 0.0362258 872.717 872.717 1 1 40200.4 40200.4 0 0 
2011 2 1 0 0 0 1.21 0 1.21 1.16471e+007 6.75537e+006 0 0 0.00413879 0.00413879 0 0 1 0 48205.1 0 0 0 
2011 2 1 1 0 0 0.55 0 0.55 2.34487e+006 1.80363e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 20280.5 730.097 0 0 
2011 2 1 2 0 0 0.46 0 0.46 6.39089e+006 5.12267e+006 0 0 0.0138555 0.0138555 0 0 1 0.766 88549.2 67828.7 0 0 
2011 2 1 3 0 0 0.42 0 0.42 1.76152e+006 1.43837e+006 0 0 0.0189296 0.0189296 0 0 1 1 33344.8 33344.8 0 0 
2011 2 1 4 0 0 0.39 0 0.39 611237 506141 0 0 0.0204515 0.0204515 0 0 1 1 12500.7 12500.7 0 0 
2012 1 1 1 0 0 0.7 0.1008 0.8008 3.47315e+006 2.38987e+006 240899 31625 0.00988508 0.00988508 312.615 312.615 1 0.036 34332.3 1235.96 0 0 
2012 1 1 2 0 0 0.55 0.154356 0.704356 1.35287e+006 971066 149890 186321 0.0151755 0.0151755 2827.51 2827.51 1 0.766 20530.5 15726.4 0 0 
2012 1 1 3 0 0 0.42 0.149584 0.569584 4.03447e+006 3.0758e+006 460090 1.15743e+006 0.0227181 0.0227181 26294.6 26294.6 1 1 91655.2 91655.2 0 0 
2012 1 1 4 0 0 0.39 0.149584 0.539584 1.57124e+006 1.21431e+006 181641 356271 0.0299798 0.0299798 10680.9 10680.9 1 1 47105.5 47105.5 0 0 
2012 2 1 0 0 0 1.19 0 1.19 7.58331e+007 4.43387e+007 0 0 0.00413879 0.00413879 0 0 1 0 313857 0 0 0 
2012 2 1 1 0 0 0.54 0 0.54 1.55934e+006 1.20488e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 13486.5 485.514 0 0 
2012 2 1 2 0 0 0.45 0 0.45 668897 538643 0 0 0.0138555 0.0138555 0 0 1 0.766 9267.92 7099.23 0 0 
2012 2 1 3 0 0 0.44 0 0.44 2.28254e+006 1.8466e+006 0 0 0.0189296 0.0189296 0 0 1 1 43207.6 43207.6 0 0 
2012 2 1 4 0 0 0.42 0 0.42 916019 747980 0 0 0.0204515 0.0204515 0 0 1 1 18734 18734 0 0 
2013 1 1 1 0 0 0.7 0.0490525 0.749052 2.307e+007 1.62368e+007 796454 648273 0.00913013 0.00913013 5918.82 5918.82 1 0.036 210632 7582.77 0 0 
2013 1 1 2 0 0 0.55 0.0751143 0.625114 908701 675659 50751.7 211090 0.0116001 0.0116001 2448.66 2448.66 1 0.766 10541 8074.4 0 0 
2013 1 1 3 0 0 0.42 0.0727922 0.492792 426507 336747 24512.6 55294 0.0143072 0.0143072 791.1 791.1 1 1 6102.11 6102.11 0 0 
2013 1 1 4 0 0 0.39 0.0727922 0.462792 2.07191e+006 1.65861e+006 120734 42412 0.0161708 0.0161708 685.837 685.837 1 1 33504.5 33504.5 0 0 
2013 2 1 0 0 0 1.19 0 1.19 2.00347e+008 1.17141e+008 0 0 0.00413879 0.00413879 0 0 1 0 829196 0 0 0 
2013 2 1 1 0 0 0.54 0 0.54 1.09078e+007 8.42836e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 94340.5 3396.26 0 0 
2013 2 1 2 0 0 0.45 0 0.45 486337 391633 0 0 0.0138555 0.0138555 0 0 1 0.766 6738.46 5161.66 0 0 
2013 2 1 3 0 0 0.44 0 0.44 260561 210796 0 0 0.0189296 0.0189296 0 0 1 1 4932.32 4932.32 0 0 
2013 2 1 4 0 0 0.42 0 0.42 1.30431e+006 1.06504e+006 0 0 0.0204515 0.0204515 0 0 1 1 26675.2 26675.2 0 0 
2014 1 1 1 0 0 0.7 0.19639 0.89639 6.095e+007 4.02503e+007 7.90473e+006 5.38352e+006 0.00855421 0.00855421 46051.8 46051.8 1 0.036 521379 18769.6 0 0 
2014 1 1 2 0 0 0.55 0.300732 0.850732 6.35652e+006 4.28059e+006 1.28731e+006 2.37271e+006 0.0126686 0.0126686 30059 30059 1 0.766 80528.4 61684.8 0 0 
2014 1 1 3 0 0 0.42 0.291436 0.711436 310102 221891 64666.8 642831 0.0138844 0.0138844 8925.34 8925.34 1 1 4305.59 4305.59 0 0 
2014 1 1 4 0 0 0.39 0.291436 0.681436 1.02481e+006 743089 216562 319330 0.0182893 0.0182893 5840.33 5840.33 1 1 18743 18743 0 0 
2014 2 1 0 0 0 1.19 0.00015155 1.19015 2.42103e+008 1.41546e+008 21451.4 0 0.00413879 0.00413879 0 0 1 0 1.00201e+006 0 0 0 
2014 2 1 1 0 0 0.54 0.000253499 0.540253 2.487e+007 1.92146e+007 4870.86 0 0.00864887 0.00864887 0 0 1 0.036 215098 7743.52 0 0 
2014 2 1 2 0 0 0.45 0.000388184 0.450388 2.71488e+006 2.18582e+006 848.501 0 0.0138555 0.0138555 0 0 1 0.766 37616.2 28814 0 0 
2014 2 1 3 0 0 0.44 0.000376183 0.440376 152241 123143 46.3243 0 0.0189296 0.0189296 0 0 1 1 2881.87 2881.87 0 0 
2014 2 1 4 0 0 0.42 0.000376183 0.420376 518440 423261 159.224 0 0.0204515 0.0204515 0 0 1 1 10602.9 10602.9 0 0 
2015 1 1 1 0 0 0.7 0.258918 0.958918 7.36416e+007 4.73599e+007 1.22623e+007 6.45091e+006 0.00829766 0.00829766 53527.5 53527.5 1 0.036 611054 21997.9 0 0 
2015 1 1 2 0 0 0.55 0.396483 0.946483 1.44893e+007 9.36726e+006 3.71395e+006 2.33974e+006 0.0126757 0.0126757 29657.9 29657.9 1 0.766 183662 140685 0 0 
2015 1 1 3 0 0 0.42 0.384226 0.804226 1.73041e+006 1.18893e+006 456817 956214 0.0193172 0.0193172 18471.4 18471.4 1 1 33426.8 33426.8 0 0 
2015 1 1 4 0 0 0.39 0.384226 0.774226 438523 305256 117287 98917 0.0300685 0.0300685 2974.28 2974.28 1 1 13185.7 13185.7 0 0 
2015 2 1 0 0 0 1.19 0 1.19 7.25596e+006 4.24247e+006 0 0 0.00561356 0.00561356 0 0 1 0 40731.8 0 0 0 
2015 2 1 1 0 0 0.54 0 0.54 2.82274e+007 2.1811e+007 0 0 0.0117307 0.0117307 0 0 1 0.036 331127 11920.6 0 0 
2015 2 1 2 0 0 0.45 0 0.45 5.62335e+006 4.52832e+006 0 0 0.0187927 0.0187927 0 0 1 0.766 105678 80949.1 0 0 
2015 2 1 3 0 0 0.44 0 0.44 774247 626372 0 0 0.0256748 0.0256748 0 0 1 1 19878.6 19878.6 0 0 
2015 2 1 4 0 0 0.42 0 0.42 202186 165096 0 0 0.027739 0.027739 0 0 1 1 5608.43 5608.43 0 0 
2016 1 1 1 0 0 0.7 0.1008 0.8008 2.20742e+006 1.51892e+006 153108 155772 0.00397148 0.00397148 618.645 618.645 1 0.036 8766.71 315.601 0 0 
2016 1 1 2 0 0 0.55 0.154356 0.704356 1.64495e+007 1.18071e+007 1.8225e+006 2.00568e+006 0.012411 0.012411 24892.6 24892.6 1 0.766 204155 156383 0 0 
2016 1 1 3 0 0 0.42 0.149584 0.569584 3.58561e+006 2.73359e+006 408902 415113 0.0198024 0.0198024 8220.24 8220.24 1 1 71003.7 71003.7 0 0 
2016 1 1 4 0 0 0.39 0.149584 0.539584 631489 488036 73002.4 284232 0.0320645 0.0320645 9113.75 9113.75 1 1 20248.3 20248.3 0 0 
2016 2 1 0 0 0 1.19 0 1.19 4.80704e+008 2.81062e+008 0 0 0.00149767 0.00149767 0 0 1 0 719933 0 0 0 
2016 2 1 1 0 0 0.54 0 0.54 991063 765783 0 0 0.00312969 0.00312969 0 0 1 0.036 3101.72 111.662 0 0 
2016 2 1 2 0 0 0.45 0 0.45 8.13306e+006 6.54931e+006 0 0 0.00501377 0.00501377 0 0 1 0.766 40777.3 31235.4 0 0 
2016 2 1 3 0 0 0.44 0 0.44 2.02859e+006 1.64115e+006 0 0 0.00684988 0.00684988 0 0 1 1 13895.6 13895.6 0 0 
2016 2 1 4 0 0 0.42 0 0.42 368152 300616 0 0 0.0074006 0.0074006 0 0 1 1 2724.55 2724.55 0 0 
2017 1 1 1 0 0 0.7 0.224006 0.924006 1.4624e+008 9.54471e+007 2.13808e+007 1.17342e+007 0.00767755 0.00767755 90090 90090 1 0.036 1.12277e+006 40419.6 0 0 
2017 1 1 2 0 0 0.55 0.343022 0.893022 577540 381945 131016 670880 0.0119162 0.0119162 7994.35 7994.35 1 0.766 6882.09 5271.68 0 0 
2017 1 1 3 0 0 0.42 0.332418 0.752418 5.18587e+006 3.64445e+006 1.21148e+006 434280 0.017676 0.017676 7676.34 7676.34 1 1 91665.5 91665.5 0 0 
2017 1 1 4 0 0 0.39 0.332418 0.722418 1.54838e+006 1.10258e+006 366517 408731 0.024176 0.024176 9881.46 9881.46 1 1 37433.6 37433.6 0 0 
2017 2 1 0 0 0 1.19 0 1.19 2.16709e+007 1.26707e+007 0 0 0.00425251 0.00425251 0 0 1 0 92155.9 0 0 0 
2017 2 1 1 0 0 0.54 0 0.54 5.80465e+007 4.48519e+007 0 0 0.00878951 0.00878951 0 0 1 0.036 510200 18367.2 0 0 
2017 2 1 2 0 0 0.45 0 0.45 236455 190410 0 0 0.0141419 0.0141419 0 0 1 0.766 3343.93 2561.45 0 0 
2017 2 1 3 0 0 0.44 0 0.44 2.44371e+006 1.97698e+006 0 0 0.0188923 0.0188923 0 0 1 1 46167.4 46167.4 0 0 
2017 2 1 4 0 0 0.42 0 0.42 751858 613934 0 0 0.0204941 0.0204941 0 0 1 1 15408.7 15408.7 0 0 
2018 1 1 1 0 0  -1 -1 -1 6.59276e+006  -1  -1  -1 0.0058391  -1 -1 -1 -1 0.036 38495.8 1385.85 0 0 
2018 1 1 2 0 0  -1 -1 -1 3.38265e+007  -1  -1  -1 0.00985423  -1 -1 -1 -1 0.766 333334 255334 0 0 
2018 1 1 3 0 0  -1 -1 -1 150770  -1  -1  -1 0.0134587  -1 -1 -1 -1 1 2029.16 2029.16 0 0 
2018 1 1 4 0 0  -1 -1 -1 2.06785e+006  -1  -1  -1 0.0205681  -1 -1 -1 -1 1 42531.8 42531.8 0 0 
