Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed propmat BIO SSB Lsea ration
2003 1 1 3 0 0 0.58 0.341339 0.921339 594310 388330 132552 129911 0.0202727 0.0202727 2633.65 2633.65 1 1 12048.3 12048.3 0 0 
2003 1 1 4 0 0 0.54 0.341339 0.881339 84622.7 56243.6 19198.1 78008 0.0268849 0.0268849 2097.24 2097.24 1 1 2275.07 2275.07 0 0 
2003 2 1 0 0 0 1.22 0.0202548 1.24025 6.29615e+007 3.60781e+007 730756 2.75463e+006 0.00433872 0.00433872 11951.6 11951.6 1 0 273172 0 0 0 
2003 2 1 1 0 0 0.77 0.0360898 0.80609 2.89861e+006 1.98996e+006 71817.3 61180 0.00544479 0.00544479 333.112 333.112 1 0.036 15782.3 568.163 0 0 
2003 2 1 2 0 0 0.64 0.0493931 0.689393 1.35008e+006 975499 48183 53181 0.0152904 0.0152904 813.158 813.158 1 0.766 20643.3 15812.8 0 0 
2003 2 1 3 0 0 0.62 0.0521372 0.672137 236527 172216 8978.83 1981 0.024123 0.024123 47.7876 47.7876 1 1 5705.74 5705.74 0 0 
2003 2 1 4 0 0 0.6 0.0521372 0.652137 35053.1 25750.5 1342.56 618 0.0266977 0.0266977 16.4992 16.4992 1 1 935.836 935.836 0 0 
2004 1 1 1 0 0 0.85 0.163388 1.01339 1.82154e+007 1.14502e+007 1.87081e+006 1.97572e+006 0.00727504 0.00727504 14373.4 14373.4 1 0.036 132518 4770.64 0 0 
2004 1 1 2 0 0 0.71 0.223615 0.933615 1.29452e+006 841467 188165 255504 0.00950606 0.00950606 2428.84 2428.84 1 0.766 12305.8 9426.24 0 0 
2004 1 1 3 0 0 0.56 0.236038 0.796038 677580 467208 110279 74336 0.0145012 0.0145012 1077.96 1077.96 1 1 9825.71 9825.71 0 0 
2004 1 1 4 0 0 0.51 0.236038 0.746038 139035 97982.5 23127.6 91547 0.0150529 0.0150529 1378.04 1378.04 1 1 2092.87 2092.87 0 0 
2004 2 1 0 0 0 1.21 0.0200553 1.23006 4.10852e+007 2.36387e+007 474081 1.09099e+006 0.0057863 0.0057863 6312.8 6312.8 1 0 237731 0 0 0 
2004 2 1 1 0 0 0.7 0.0357342 0.735734 6.61197e+006 4.68079e+006 167265 737017 0.00728973 0.00728973 5372.65 5372.65 1 0.036 48199.4 1735.18 0 0 
2004 2 1 2 0 0 0.57 0.0489065 0.618907 508915 379456 18557.8 15674 0.0140702 0.0140702 220.536 220.536 1 0.766 7160.52 5484.96 0 0 
2004 2 1 3 0 0 0.55 0.0516235 0.601624 305665 229686 11857.2 6082 0.0184149 0.0184149 112 112 1 1 5628.8 5628.8 0 0 
2004 2 1 4 0 0 0.53 0.0516235 0.581624 65936.1 49995.3 2580.93 667 0.0126909 0.0126909 8.46484 8.46484 1 1 836.789 836.789 0 0 
2005 1 1 1 0 0 0.84 0.0886041 0.928604 1.20082e+007 7.82219e+006 693079 1.404e+006 0.00775701 0.00775701 10890.9 10890.9 1 0.036 93148 3353.33 0 0 
2005 1 1 2 0 0 0.69 0.121265 0.811265 3.16815e+006 2.17013e+006 263162 145503 0.01651 0.01651 2402.26 2402.26 1 0.766 52306.2 40066.6 0 0 
2005 1 1 3 0 0 0.5 0.128002 0.628002 274068 203518 26050.7 20577 0.019863 0.019863 408.721 408.721 1 1 5443.81 5443.81 0 0 
2005 1 1 4 0 0 0.47 0.128002 0.598002 204338 153797 19686.3 12410 0.0225652 0.0225652 280.034 280.034 1 1 4610.92 4610.92 0 0 
2005 2 1 0 0 0 1.15 0 1.15 6.37209e+007 3.78648e+007 0 0 0.00335238 0.00335238 0 0 1 0 213617 0 0 0 
2005 2 1 1 0 0 0.65 0 0.65 4.74451e+006 3.48871e+006 0 520 0.0070055 0.0070055 3.64286 3.64286 1 0.036 33237.7 1196.56 0 0 
2005 2 1 2 0 0 0.53 0 0.53 1.40759e+006 1.0926e+006 0 479 0.0112228 0.0112228 5.37574 5.37574 1 0.766 15797.2 12100.7 0 0 
2005 2 1 3 0 0 0.47 0 0.47 146258 116695 0 0 0.0153328 0.0153328 0 0 1 1 2242.54 2242.54 0 0 
2005 2 1 4 0 0 0.45 0 0.45 112367 90486.2 0 0 0.0165655 0.0165655 0 0 1 1 1861.43 1861.43 0 0 
2006 1 1 1 0 0 0.82 0.037865 0.857865 2.01764e+007 1.35456e+007 512903 768971 0.00749782 0.00749782 5765.6 5765.6 1 0.036 151279 5446.04 0 0 
2006 1 1 2 0 0 0.66 0.0518227 0.711823 2.47685e+006 1.77199e+006 91829.1 46719 0.0134765 0.0134765 629.61 629.61 1 0.766 33379.4 25568.6 0 0 
2006 1 1 3 0 0 0.48 0.0547017 0.534702 828517 641732 35103.8 26550 0.0171303 0.0171303 454.809 454.809 1 1 14192.7 14192.7 0 0 
2006 1 1 4 0 0 0.44 0.0547017 0.494702 163060 128631 7036.32 4038 0.0268654 0.0268654 108.482 108.482 1 1 4380.68 4380.68 0 0 
2006 2 1 0 0 0 1.12 0.000249444 1.12025 1.19936e+008 7.21386e+007 17994.5 0 0.0110363 0.0110363 0 0 1 0 1.32366e+006 0 0 0 
2006 2 1 1 0 0 0.61 0.000444456 0.610444 8.55613e+006 6.40388e+006 2846.24 2875 0.0230627 0.0230627 66.3054 66.3054 1 0.036 197328 7103.8 0 0 
2006 2 1 2 0 0 0.49 0.00060829 0.490608 1.21551e+006 960665 584.363 665 0.0369466 0.0369466 24.5695 24.5695 1 0.766 44909.1 34400.3 0 0 
2006 2 1 3 0 0 0.42 0.000642083 0.420642 485381 396222 254.408 436 0.0504769 0.0504769 22.0079 22.0079 1 1 24500.6 24500.6 0 0 
2006 2 1 4 0 0 0.41 0.000642083 0.410642 99426.4 81541.6 52.3565 417 0.0545352 0.0545352 22.7412 22.7412 1 1 5422.24 5422.24 0 0 
2007 1 1 1 0 0 0.77 0.229841 0.999841 3.9123e+007 2.47321e+007 5.68445e+006 8.60002e+006 0.0074678 0.0074678 64223.2 64223.2 1 0.036 292163 10517.9 0 0 
2007 1 1 2 0 0 0.61 0.314564 0.924564 4.64691e+006 3.0322e+006 953821 570907 0.0150733 0.0150733 8605.44 8605.44 1 0.766 70044.2 53653.9 0 0 
2007 1 1 3 0 0 0.45 0.33204 0.78204 744202 516279 171425 86201 0.021684 0.021684 1869.18 1869.18 1 1 16137.3 16137.3 0 0 
2007 1 1 4 0 0 0.42 0.33204 0.75204 384656 270368 89772.9 18766 0.0146238 0.0146238 274.43 274.43 1 1 5625.13 5625.13 0 0 
2007 2 1 0 0 0 1.05 0 1.05 6.30803e+007 3.90535e+007 0 0 0.00413879 0.00413879 0 0 1 0 261076 0 0 0 
2007 2 1 1 0 0 0.58 0 0.58 1.43949e+007 1.09228e+007 0 0 0.00864887 0.00864887 0 0 1 0.036 124499 4481.97 0 0 
2007 2 1 2 0 0 0.47 0 0.47 1.84345e+006 1.47083e+006 0 0 0.0138555 0.0138555 0 0 1 0.766 25542 19565.2 0 0 
2007 2 1 3 0 0 0.4 0 0.4 340452 280600 0 0 0.0189296 0.0189296 0 0 1 1 6444.62 6444.62 0 0 
2007 2 1 4 0 0 0.39 0 0.39 181328 150151 0 0 0.0204515 0.0204515 0 0 1 1 3708.44 3708.44 0 0 
2008 1 1 1 0 0 0.68 0.254642 0.934642 2.20742e+007 1.43425e+007 3.6522e+006 4.07721e+006 0.00801096 0.00801096 32662.4 32662.4 1 0.036 176836 6366.08 0 0 
2008 1 1 2 0 0 0.55 0.348508 0.898508 8.05966e+006 5.31765e+006 1.85324e+006 2.01223e+006 0.0150399 0.0150399 30263.8 30263.8 1 0.766 121216 92851.7 0 0 
2008 1 1 3 0 0 0.43 0.367869 0.797869 1.15216e+006 793811 292019 459671 0.0220131 0.0220131 10118.8 10118.8 1 1 25362.6 25362.6 0 0 
2008 1 1 4 0 0 0.4 0.367869 0.767869 350981 244997 90126.8 73109 0.0258211 0.0258211 1887.76 1887.76 1 1 9062.73 9062.73 0 0 
2008 2 1 0 0 0 0.99 0 0.99 9.20998e+007 5.84623e+007 0 0 0.00413879 0.00413879 0 0 1 0 381182 0 0 0 
2008 2 1 1 0 0 0.5 0 0.5 8.66911e+006 6.82206e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 74978.1 2699.21 0 0 
2008 2 1 2 0 0 0.4 0 0.4 3.2817e+006 2.70478e+006 0 0 0.0138555 0.0138555 0 0 1 0.766 45469.8 34829.8 0 0 
2008 2 1 3 0 0 0.38 0 0.38 518804 431615 0 0 0.0189296 0.0189296 0 0 1 1 9820.75 9820.75 0 0 
2008 2 1 4 0 0 0.37 0 0.37 162855 136123 0 0 0.0204515 0.0204515 0 0 1 1 3330.64 3330.64 0 0 
2009 1 1 1 0 0 0.59 0.0213937 0.611394 3.42221e+007 2.56028e+007 547740 827482 0.00633857 0.00633857 5245.06 5245.06 1 0.036 216920 7809.1 0 0 
2009 1 1 2 0 0 0.48 0.0292799 0.50928 5.25808e+006 4.12024e+006 120640 69483 0.0103908 0.0103908 721.987 721.987 1 0.766 54635.9 41851.1 0 0 
2009 1 1 3 0 0 0.37 0.0309065 0.400906 2.19979e+006 1.8123e+006 56011.9 8273 0.0198624 0.0198624 164.321 164.321 1 1 43693 43693 0 0 
2009 1 1 4 0 0 0.34 0.0309065 0.370906 467280 390411 12066.2 0 0.0121131 0.0121131 0 0 1 1 5660.18 5660.18 0 0 
2009 2 1 0 0 0 0.99 9.97775e-005 0.9901 1.46884e+008 9.32338e+007 9302.63 948 0.00420176 0.00420176 3.98327 3.98327 1 0 617171 0 0 0 
2009 2 1 1 0 0 0.47 0.000177782 0.470178 1.85687e+007 1.48142e+007 2633.7 11540 0.00878046 0.00878046 101.327 101.327 1 0.036 163042 5869.51 0 0 
2009 2 1 2 0 0 0.39 0.000243316 0.390243 3.15973e+006 2.61615e+006 636.55 1727 0.0140663 0.0140663 24.2926 24.2926 1 0.766 44445.8 34045.5 0 0 
2009 2 1 3 0 0 0.34 0.000256833 0.340257 1.47323e+006 1.24876e+006 320.722 0 0.0192176 0.0192176 0 0 1 1 28311.9 28311.9 0 0 
2009 2 1 4 0 0 0.33 0.000256833 0.330257 322474 274632 70.5347 0 0.0207627 0.0207627 0 0 1 1 6695.42 6695.42 0 0 
2010 1 1 1 0 0 0.59 0.275089 0.865089 5.45732e+007 3.65247e+007 1.00476e+007 3.0417e+006 0.00749419 0.00749419 22795.1 22795.1 1 0.036 408982 14723.3 0 0 
2010 1 1 2 0 0 0.45 0.376492 0.826492 1.16034e+007 7.896e+006 2.97278e+006 740237 0.0177462 0.0177462 13136.4 13136.4 1 0.766 205917 157732 0 0 
2010 1 1 3 0 0 0.36 0.397408 0.757408 2.1388e+006 1.4998e+006 596031 1.0063e+006 0.0206915 0.0206915 20821.9 20821.9 1 1 44254.8 44254.8 0 0 
2010 1 1 4 0 0 0.33 0.397408 0.727408 1.28011e+006 909545 361460 172793 0.0242997 0.0242997 4198.82 4198.82 1 1 31106.2 31106.2 0 0 
2010 2 1 0 0 0 1.11 0.000498887 1.1105 1.57892e+007 9.53476e+006 4756.77 0 0.00249189 0.00249189 0 0 1 0 39345 0 0 0 
2010 2 1 1 0 0 0.5 0.000888911 0.500889 2.29761e+007 1.80734e+007 16065.6 50881 0.00520732 0.00520732 264.954 264.954 1 0.036 119644 4307.18 0 0 
2010 2 1 2 0 0 0.42 0.00121658 0.421217 5.07745e+006 4.14367e+006 5041.11 1379 0.00834216 0.00834216 11.5038 11.5038 1 0.766 42356.9 32445.4 0 0 
2010 2 1 3 0 0 0.37 0.00128417 0.371284 1.00284e+006 837721 1075.77 1073 0.0113972 0.0113972 12.2292 12.2292 1 1 11429.5 11429.5 0 0 
2010 2 1 4 0 0 0.35 0.00128417 0.351284 618495 521539 669.743 0 0.0123135 0.0123135 0 0 1 1 7615.83 7615.83 0 0 
2011 1 1 1 0 0 0.66 0.174936 0.834936 5.20088e+006 3.52627e+006 616873 1.30441e+006 0.00766062 0.00766062 9992.56 9992.56 1 0.036 39842 1434.31 0 0 
2011 1 1 2 0 0 0.51 0.239421 0.749421 1.39233e+007 9.79769e+006 2.34577e+006 5.22385e+006 0.0125585 0.0125585 65603.6 65603.6 1 0.766 174856 133939 0 0 
2011 1 1 3 0 0 0.39 0.252722 0.642722 3.33207e+006 2.45809e+006 621214 825133 0.0193708 0.0193708 15983.5 15983.5 1 1 64544.9 64544.9 0 0 
2011 1 1 4 0 0 0.35 0.252722 0.602722 1.12709e+006 846514 213933 24091 0.0362258 0.0362258 872.717 872.717 1 1 40829.9 40829.9 0 0 
2011 2 1 0 0 0 1.21 0 1.21 1.1501e+007 6.6706e+006 0 0 0.00413879 0.00413879 0 0 1 0 47600.1 0 0 0 
2011 2 1 1 0 0 0.55 0 0.55 2.25667e+006 1.73579e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 19517.7 702.637 0 0 
2011 2 1 2 0 0 0.46 0 0.46 6.58072e+006 5.27482e+006 0 0 0.0138555 0.0138555 0 0 1 0.766 91179.3 69843.4 0 0 
2011 2 1 3 0 0 0.42 0 0.42 1.7522e+006 1.43077e+006 0 0 0.0189296 0.0189296 0 0 1 1 33168.4 33168.4 0 0 
2011 2 1 4 0 0 0.39 0 0.39 616881 510814 0 0 0.0204515 0.0204515 0 0 1 1 12616.2 12616.2 0 0 
2012 1 1 1 0 0 0.7 0.106211 0.806211 3.42956e+006 2.35435e+006 250059 31625 0.00988508 0.00988508 312.615 312.615 1 0.036 33901.5 1220.45 0 0 
2012 1 1 2 0 0 0.55 0.145363 0.695363 1.30199e+006 938265 136389 186321 0.0151755 0.0151755 2827.51 2827.51 1 0.766 19758.3 15134.9 0 0 
2012 1 1 3 0 0 0.42 0.153438 0.573438 4.1543e+006 3.16163e+006 485116 1.15743e+006 0.0227181 0.0227181 26294.6 26294.6 1 1 94377.6 94377.6 0 0 
2012 1 1 4 0 0 0.39 0.153438 0.543438 1.56894e+006 1.21041e+006 185723 356271 0.0299798 0.0299798 10680.9 10680.9 1 1 47036.4 47036.4 0 0 
2012 2 1 0 0 0 1.19 0 1.19 7.3368e+007 4.28974e+007 0 0 0.00413879 0.00413879 0 0 1 0 303655 0 0 0 
2012 2 1 1 0 0 0.54 0 0.54 1.53146e+006 1.18334e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 13245.4 476.834 0 0 
2012 2 1 2 0 0 0.45 0 0.45 649553 523066 0 0 0.0138555 0.0138555 0 0 1 0.766 8999.91 6893.93 0 0 
2012 2 1 3 0 0 0.44 0 0.44 2.3413e+006 1.89413e+006 0 0 0.0189296 0.0189296 0 0 1 1 44319.8 44319.8 0 0 
2012 2 1 4 0 0 0.42 0 0.42 911158 744011 0 0 0.0204515 0.0204515 0 0 1 1 18634.6 18634.6 0 0 
2013 1 1 1 0 0 0.7 0.0516858 0.751686 2.23201e+007 1.56908e+007 810993 648273 0.00913013 0.00913013 5918.82 5918.82 1 0.036 203785 7336.28 0 0 
2013 1 1 2 0 0 0.55 0.0707381 0.620738 892455 664883 47032.5 211090 0.0116001 0.0116001 2448.66 2448.66 1 0.766 10352.5 7930.04 0 0 
2013 1 1 3 0 0 0.42 0.0746679 0.494668 414173 326727 24396 55294 0.0143072 0.0143072 791.1 791.1 1 1 5925.65 5925.65 0 0 
2013 1 1 4 0 0 0.39 0.0746679 0.464668 2.10655e+006 1.68489e+006 125807 42412 0.0161708 0.0161708 685.837 685.837 1 1 34064.7 34064.7 0 0 
2013 2 1 0 0 0 1.19 0 1.19 1.84965e+008 1.08147e+008 0 0 0.00413879 0.00413879 0 0 1 0 765531 0 0 0 
2013 2 1 1 0 0 0.54 0 0.54 1.05255e+007 8.13294e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 91033.8 3277.22 0 0 
2013 2 1 2 0 0 0.45 0 0.45 479737 386318 0 0 0.0138555 0.0138555 0 0 1 0.766 6647.01 5091.61 0 0 
2013 2 1 3 0 0 0.44 0 0.44 252552 204317 0 0 0.0189296 0.0189296 0 0 1 1 4780.71 4780.71 0 0 
2013 2 1 4 0 0 0.42 0 0.42 1.32364e+006 1.08083e+006 0 0 0.0204515 0.0204515 0 0 1 1 27070.5 27070.5 0 0 
2014 1 1 1 0 0 0.7 0.206932 0.906932 5.62703e+007 3.69934e+007 7.65514e+006 5.38352e+006 0.00855421 0.00855421 46051.8 46051.8 1 0.036 481348 17328.5 0 0 
2014 1 1 2 0 0 0.55 0.283211 0.833211 6.13372e+006 4.16184e+006 1.17868e+006 2.37271e+006 0.0126686 0.0126686 30059 30059 1 0.766 77705.8 59522.6 0 0 
2014 1 1 3 0 0 0.42 0.298945 0.718945 305894 218156 65216.7 642831 0.0138844 0.0138844 8925.34 8925.34 1 1 4247.16 4247.16 0 0 
2014 1 1 4 0 0 0.39 0.298945 0.688945 1.03235e+006 746068 223033 319330 0.0182893 0.0182893 5840.33 5840.33 1 1 18880.9 18880.9 0 0 
2014 2 1 0 0 0 1.19 0.000149666 1.19015 2.25362e+008 1.31758e+008 19719.8 0 0.00413879 0.00413879 0 0 1 0 932724 0 0 0 
2014 2 1 1 0 0 0.54 0.000266673 0.540267 2.27197e+007 1.75532e+007 4680.96 0 0.00864887 0.00864887 0 0 1 0.036 196500 7074.01 0 0 
2014 2 1 2 0 0 0.45 0.000364974 0.450365 2.66603e+006 2.14651e+006 783.422 0 0.0138555 0.0138555 0 0 1 0.766 36939.3 28295.5 0 0 
2014 2 1 3 0 0 0.44 0.00038525 0.440385 149052 120563 46.4467 0 0.0189296 0.0189296 0 0 1 1 2821.49 2821.49 0 0 
2014 2 1 4 0 0 0.42 0.00038525 0.420385 518347 423183 163.031 0 0.0204515 0.0204515 0 0 1 1 10601 10601 0 0 
2015 1 1 1 0 0 0.7 0.272817 0.972817 6.85495e+007 4.3828e+007 1.19571e+007 6.45091e+006 0.00829766 0.00829766 53527.5 53527.5 1 0.036 568801 20476.8 0 0 
2015 1 1 2 0 0 0.55 0.373383 0.923383 1.32364e+007 8.64131e+006 3.22652e+006 2.33974e+006 0.0126757 0.0126757 29657.9 29657.9 1 0.766 167781 128520 0 0 
2015 1 1 3 0 0 0.42 0.394126 0.814126 1.69932e+006 1.16256e+006 458197 956214 0.0193172 0.0193172 18471.4 18471.4 1 1 32826 32826 0 0 
2015 1 1 4 0 0 0.39 0.394126 0.784126 436405 302474 119213 98917 0.0300685 0.0300685 2974.28 2974.28 1 1 13122 13122 0 0 
2015 2 1 0 0 0 1.19 0 1.19 4.53581e+006 2.65203e+006 0 0 0.00561356 0.00561356 0 0 1 0 25462 0 0 0 
2015 2 1 1 0 0 0.54 0 0.54 2.59129e+007 2.00226e+007 0 0 0.0117307 0.0117307 0 0 1 0.036 303976 10943.1 0 0 
2015 2 1 2 0 0 0.45 0 0.45 5.25713e+006 4.23341e+006 0 0 0.0187927 0.0187927 0 0 1 0.766 98795.4 75677.3 0 0 
2015 2 1 3 0 0 0.44 0 0.44 752841 609055 0 0 0.0256748 0.0256748 0 0 1 1 19329 19329 0 0 
2015 2 1 4 0 0 0.42 0 0.42 199227 162680 0 0 0.027739 0.027739 0 0 1 1 5526.35 5526.35 0 0 
2016 1 1 1 0 0 0.7 0.106211 0.806211 1.37989e+006 947275 100611 155772 0.00397148 0.00397148 618.645 618.645 1 0.036 5480.2 197.287 0 0 
2016 1 1 2 0 0 0.55 0.145363 0.695363 1.51007e+007 1.08822e+007 1.58186e+006 2.00568e+006 0.012411 0.012411 24892.6 24892.6 1 0.766 187415 143560 0 0 
2016 1 1 3 0 0 0.42 0.153438 0.573438 3.35209e+006 2.55111e+006 391439 415113 0.0198024 0.0198024 8220.24 8220.24 1 1 66379.6 66379.6 0 0 
2016 1 1 4 0 0 0.39 0.153438 0.543438 615759 475046 72890.2 284232 0.0320645 0.0320645 9113.75 9113.75 1 1 19744 19744 0 0 
2016 2 1 0 0 0 1.19 0 1.19 5.56049e+008 3.25115e+008 0 0 0.00149767 0.00149767 0 0 1 0 832775 0 0 0 
2016 2 1 1 0 0 0.54 0 0.54 616185 476119 0 0 0.00312969 0.00312969 0 0 1 0.036 1928.47 69.4247 0 0 
2016 2 1 2 0 0 0.45 0 0.45 7.53363e+006 6.06661e+006 0 0 0.00501377 0.00501377 0 0 1 0.766 37771.9 28933.3 0 0 
2016 2 1 3 0 0 0.44 0 0.44 1.88919e+006 1.52837e+006 0 0 0.00684988 0.00684988 0 0 1 1 12940.7 12940.7 0 0 
2016 2 1 4 0 0 0.42 0 0.42 357601 292001 0 0 0.0074006 0.0074006 0 0 1 1 2646.46 2646.46 0 0 
2017 1 1 1 0 0  -1 -1 -1 1.69162e+008  -1  -1  -1 0.00767755  -1 -1 -1 -1 0.036 1.29875e+006 46755 0 0 
2017 1 1 2 0 0  -1 -1 -1 359081  -1  -1  -1 0.0119162  -1 -1 -1 -1 0.766 4278.88 3277.62 0 0 
2017 1 1 3 0 0  -1 -1 -1 4.80365e+006  -1  -1  -1 0.017676  -1 -1 -1 -1 1 84909.4 84909.4 0 0 
2017 1 1 4 0 0  -1 -1 -1 1.45167e+006  -1  -1  -1 0.024176  -1 -1 -1 -1 1 35095.4 35095.4 0 0 
