Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield CWsum prop.landed propmat BIO SSB Lsea ration
2003 1 1 3 0 0 0.58 0.280256 0.860256 737884 494875 138692 129911 0.0202727 0.0202727 2633.65 2633.65 1 1 14958.9 14958.9 0 0 
2003 1 1 4 0 0 0.54 0.280256 0.820256 124113 84685.3 23733.6 78008 0.0268849 0.0268849 2097.24 2097.24 1 1 3336.76 3336.76 0 0 
2003 2 1 0 0 0 1.22 0.0195191 1.23952 7.00998e+007 4.01803e+007 784284 2.75463e+006 0.00433872 0.00433872 11951.6 11951.6 1 0 304144 0 0 0 
2003 2 1 1 0 0 0.77 0.0298692 0.799869 3.28931e+006 2.26429e+006 67632.5 61180 0.00544479 0.00544479 333.112 333.112 1 0.036 17909.6 644.745 0 0 
2003 2 1 2 0 0 0.64 0.0457475 0.685747 1.5637e+006 1.13168e+006 51771.4 53181 0.0152904 0.0152904 813.158 813.158 1 0.766 23909.6 18314.8 0 0 
2003 2 1 3 0 0 0.62 0.0439653 0.663965 312164 228115 10029.1 1981 0.024123 0.024123 47.7876 47.7876 1 1 7530.34 7530.34 0 0 
2003 2 1 4 0 0 0.6 0.0439653 0.643965 54649.2 40292.7 1771.48 618 0.0266977 0.0266977 16.4992 16.4992 1 1 1459.01 1459.01 0 0 
2004 1 1 1 0 0 0.85 0.131663 0.981663 2.02955e+007 1.29281e+007 1.70216e+006 1.97572e+006 0.00727504 0.00727504 14373.4 14373.4 1 0.036 147651 5315.43 0 0 
2004 1 1 2 0 0 0.71 0.201655 0.911655 1.47817e+006 969838 195572 255504 0.00950606 0.00950606 2428.84 2428.84 1 0.766 14051.6 10763.5 0 0 
2004 1 1 3 0 0 0.56 0.193799 0.753799 787658 553205 107211 74336 0.0145012 0.0145012 1077.96 1077.96 1 1 11422 11422 0 0 
2004 1 1 4 0 0 0.51 0.193799 0.703799 189406 135986 26353.9 91547 0.0150529 0.0150529 1378.04 1378.04 1 1 2851.11 2851.11 0 0 
2004 2 1 0 0 0 1.21 0.0193268 1.22933 4.51431e+007 2.59811e+007 502131 1.09099e+006 0.0057863 0.0057863 6312.8 6312.8 1 0 261211 0 0 0 
2004 2 1 1 0 0 0.7 0.029575 0.729575 7.60448e+006 5.39801e+006 159646 737017 0.00728973 0.00728973 5372.65 5372.65 1 0.036 55434.6 1995.65 0 0 
2004 2 1 2 0 0 0.57 0.0452968 0.615297 594017 443627 20094.9 15674 0.0140702 0.0140702 220.536 220.536 1 0.766 8357.92 6402.17 0 0 
2004 2 1 3 0 0 0.55 0.0435322 0.593532 370653 279537 12168.9 6082 0.0184149 0.0184149 112 112 1 1 6825.54 6825.54 0 0 
2004 2 1 4 0 0 0.53 0.0435322 0.573532 93699.7 71307.2 3104.16 667 0.0126909 0.0126909 8.46484 8.46484 1 1 1189.13 1189.13 0 0 
2005 1 1 1 0 0 0.84 0.0714003 0.9114 1.32039e+007 8.66407e+006 618617 1.404e+006 0.00775701 0.00775701 10890.9 10890.9 1 0.036 102423 3687.22 0 0 
2005 1 1 2 0 0 0.69 0.109356 0.799356 3.66623e+006 2.52431e+006 276049 145503 0.01651 0.01651 2402.26 2402.26 1 0.766 60529.6 46365.7 0 0 
2005 1 1 3 0 0 0.5 0.105096 0.605096 321055 240874 25314.9 20577 0.019863 0.019863 408.721 408.721 1 1 6377.12 6377.12 0 0 
2005 1 1 4 0 0 0.47 0.105096 0.575096 257541 195855 20583.6 12410 0.0225652 0.0225652 280.034 280.034 1 1 5811.46 5811.46 0 0 
2005 2 1 0 0 0 1.15 0 1.15 7.73408e+007 4.59582e+007 0 0 0.00335238 0.00335238 0 0 1 0 259276 0 0 0 
2005 2 1 1 0 0 0.65 0 0.65 5.30745e+006 3.90264e+006 0 520 0.0070055 0.0070055 3.64286 3.64286 1 0.036 37181.3 1338.53 0 0 
2005 2 1 2 0 0 0.53 0 0.53 1.6484e+006 1.27952e+006 0 479 0.0112228 0.0112228 5.37574 5.37574 1 0.766 18499.8 14170.8 0 0 
2005 2 1 3 0 0 0.47 0 0.47 175303 139868 0 0 0.0153328 0.0153328 0 0 1 1 2687.88 2687.88 0 0 
2005 2 1 4 0 0 0.45 0 0.45 144906 116688 0 0 0.0165655 0.0165655 0 0 1 1 2400.44 2400.44 0 0 
2006 1 1 1 0 0 0.82 0.030513 0.850513 2.44889e+007 1.64928e+007 503245 768971 0.00749782 0.00749782 5765.6 5765.6 1 0.036 183614 6610.09 0 0 
2006 1 1 2 0 0 0.66 0.0467334 0.706733 2.77073e+006 1.98669e+006 92844.8 46719 0.0134765 0.0134765 629.61 629.61 1 0.766 37339.8 28602.3 0 0 
2006 1 1 3 0 0 0.48 0.0449129 0.524913 970258 754881 33903.9 26550 0.0171303 0.0171303 454.809 454.809 1 1 16620.8 16620.8 0 0 
2006 1 1 4 0 0 0.44 0.0449129 0.484913 201961 160035 7187.65 4038 0.0268654 0.0268654 108.482 108.482 1 1 5425.75 5425.75 0 0 
2006 2 1 0 0 0 1.12 0.000240383 1.12024 1.12812e+008 6.78539e+007 16310.9 0 0.0110363 0.0110363 0 0 1 0 1.24503e+006 0 0 0 
2006 2 1 1 0 0 0.61 0.000367848 0.610368 1.04616e+007 7.83029e+006 2880.36 2875 0.0230627 0.0230627 66.3054 66.3054 1 0.036 241273 8685.81 0 0 
2006 2 1 2 0 0 0.49 0.000563393 0.490563 1.36667e+006 1.08015e+006 608.55 665 0.0369466 0.0369466 24.5695 24.5695 1 0.766 50493.8 38678.3 0 0 
2006 2 1 3 0 0 0.42 0.000541445 0.420541 574011 468594 253.718 436 0.0504769 0.0504769 22.0079 22.0079 1 1 28974.3 28974.3 0 0 
2006 2 1 4 0 0 0.41 0.000541445 0.410541 124357 101993 55.2235 417 0.0545352 0.0545352 22.7412 22.7412 1 1 6781.86 6781.86 0 0 
2007 1 1 1 0 0 0.77 0.185214 0.955214 3.67995e+007 2.37032e+007 4.39015e+006 8.60002e+006 0.0074678 0.0074678 64223.2 64223.2 1 0.036 274811 9893.2 0 0 
2007 1 1 2 0 0 0.61 0.283672 0.893672 5.68222e+006 3.75679e+006 1.06569e+006 570907 0.0150733 0.0150733 8605.44 8605.44 1 0.766 85649.6 65607.6 0 0 
2007 1 1 3 0 0 0.45 0.272621 0.722621 836787 595810 162430 86201 0.021684 0.021684 1869.18 1869.18 1 1 18144.9 18144.9 0 0 
2007 1 1 4 0 0 0.42 0.272621 0.692621 459433 331488 90370.7 18766 0.0146238 0.0146238 274.43 274.43 1 1 6718.67 6718.67 0 0 
2007 2 1 0 0 0 1.05 0 1.05 5.95634e+007 3.68761e+007 0 0 0.00413879 0.00413879 0 0 1 0 246520 0 0 0 
2007 2 1 1 0 0 0.58 0 0.58 1.41579e+007 1.07429e+007 0 0 0.00864887 0.00864887 0 0 1 0.036 122450 4408.18 0 0 
2007 2 1 2 0 0 0.47 0 0.47 2.32488e+006 1.85495e+006 0 0 0.0138555 0.0138555 0 0 1 0.766 32212.5 24674.8 0 0 
2007 2 1 3 0 0 0.4 0 0.4 406242 334824 0 0 0.0189296 0.0189296 0 0 1 1 7689.99 7689.99 0 0 
2007 2 1 4 0 0 0.39 0 0.39 229838 190319 0 0 0.0204515 0.0204515 0 0 1 1 4700.53 4700.53 0 0 
2008 1 1 1 0 0 0.68 0.2052 0.8852 2.08435e+007 1.38305e+007 2.83802e+006 4.07721e+006 0.00801096 0.00801096 32662.4 32662.4 1 0.036 166976 6011.14 0 0 
2008 1 1 2 0 0 0.55 0.314282 0.864282 7.92696e+006 5.30718e+006 1.66795e+006 2.01223e+006 0.0150399 0.0150399 30263.8 30263.8 1 0.766 119221 91322.9 0 0 
2008 1 1 3 0 0 0.43 0.302039 0.732039 1.45306e+006 1.03033e+006 311200 459671 0.0220131 0.0220131 10118.8 10118.8 1 1 31986.3 31986.3 0 0 
2008 1 1 4 0 0 0.4 0.302039 0.702039 427925 307471 92868.2 73109 0.0258211 0.0258211 1887.76 1887.76 1 1 11049.5 11049.5 0 0 
2008 2 1 0 0 0 0.99 0 0.99 9.14006e+007 5.80184e+007 0 0 0.00413879 0.00413879 0 0 1 0 378288 0 0 0 
2008 2 1 1 0 0 0.5 0 0.5 8.60068e+006 6.7682e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 74386.2 2677.9 0 0 
2008 2 1 2 0 0 0.4 0 0.4 3.34006e+006 2.75287e+006 0 0 0.0138555 0.0138555 0 0 1 0.766 46278.3 35449.1 0 0 
2008 2 1 3 0 0 0.38 0 0.38 698815 581374 0 0 0.0189296 0.0189296 0 0 1 1 13228.3 13228.3 0 0 
2008 2 1 4 0 0 0.37 0 0.37 212068 177258 0 0 0.0204515 0.0204515 0 0 1 1 4337.12 4337.12 0 0 
2009 1 1 1 0 0 0.59 0.0172398 0.60724 3.39623e+007 2.54559e+007 438856 827482 0.00633857 0.00633857 5245.06 5245.06 1 0.036 215273 7749.82 0 0 
2009 1 1 2 0 0 0.48 0.0264044 0.506404 5.21657e+006 4.09309e+006 108076 69483 0.0103908 0.0103908 721.987 721.987 1 0.766 54204.6 41520.7 0 0 
2009 1 1 3 0 0 0.37 0.0253758 0.395376 2.23891e+006 1.84929e+006 46927.3 8273 0.0198624 0.0198624 164.321 164.321 1 1 44469.9 44469.9 0 0 
2009 1 1 4 0 0 0.34 0.0253758 0.365376 624375 523020 13272 0 0.0121131 0.0121131 0 0 1 1 7563.09 7563.09 0 0 
2009 2 1 0 0 0 0.99 9.61532e-005 0.990096 1.42073e+008 9.01799e+007 8671.09 948 0.00420176 0.00420176 3.98327 3.98327 1 0 596955 0 0 0 
2009 2 1 1 0 0 0.47 0.000147139 0.470147 1.85045e+007 1.47631e+007 2172.23 11540 0.00878046 0.00878046 101.327 101.327 1 0.036 162478 5849.2 0 0 
2009 2 1 2 0 0 0.39 0.000225357 0.390225 3.14381e+006 2.60299e+006 586.602 1727 0.0140663 0.0140663 24.2926 24.2926 1 0.766 44221.9 33874 0 0 
2009 2 1 3 0 0 0.34 0.000216578 0.340217 1.50774e+006 1.27803e+006 276.794 0 0.0192176 0.0192176 0 0 1 1 28975.2 28975.2 0 0 
2009 2 1 4 0 0 0.33 0.000216578 0.330217 433276 369004 79.9181 0 0.0207627 0.0207627 0 0 1 1 8995.98 8995.98 0 0 
2010 1 1 1 0 0 0.59 0.221677 0.811677 5.27858e+007 3.6151e+007 8.01384e+006 3.0417e+006 0.00749419 0.00749419 22795.1 22795.1 1 0.036 395587 14241.1 0 0 
2010 1 1 2 0 0 0.45 0.339518 0.789518 1.15636e+007 7.99602e+006 2.7148e+006 740237 0.0177462 0.0177462 13136.4 13136.4 1 0.766 205210 157191 0 0 
2010 1 1 3 0 0 0.36 0.326292 0.686292 2.12806e+006 1.53974e+006 502405 1.0063e+006 0.0206915 0.0206915 20821.9 20821.9 1 1 44032.7 44032.7 0 0 
2010 1 1 4 0 0 0.33 0.326292 0.656292 1.38436e+006 1.01509e+006 331214 172793 0.0242997 0.0242997 4198.82 4198.82 1 1 33639.5 33639.5 0 0 
2010 2 1 0 0 0 1.11 0.000480766 1.11048 1.50518e+007 9.08949e+006 4369.92 0 0.00249189 0.00249189 0 0 1 0 37507.3 0 0 0 
2010 2 1 1 0 0 0.5 0.000735695 0.500736 2.34428e+007 1.84419e+007 13567.6 50881 0.00520732 0.00520732 264.954 264.954 1 0.036 122074 4394.68 0 0 
2010 2 1 2 0 0 0.42 0.00112679 0.421127 5.25062e+006 4.28518e+006 4828.47 1379 0.00834216 0.00834216 11.5038 11.5038 1 0.766 43801.5 33552 0 0 
2010 2 1 3 0 0 0.37 0.00108289 0.371083 1.07135e+006 895036 969.226 1073 0.0113972 0.0113972 12.2292 12.2292 1 1 12210.3 12210.3 0 0 
2010 2 1 4 0 0 0.35 0.00108289 0.351083 718165 605642 655.843 0 0.0123135 0.0123135 0 0 1 1 8843.11 8843.11 0 0 
2011 1 1 1 0 0 0.66 0.14097 0.80097 4.95806e+006 3.41139e+006 480903 1.30441e+006 0.00766062 0.00766062 9992.56 9992.56 1 0.036 37981.8 1367.35 0 0 
2011 1 1 2 0 0 0.51 0.215908 0.725908 1.42083e+007 1.0102e+007 2.18111e+006 5.22385e+006 0.0125585 0.0125585 65603.6 65603.6 1 0.766 178435 136681 0 0 
2011 1 1 3 0 0 0.39 0.207497 0.597497 3.44602e+006 2.59426e+006 538303 825133 0.0193708 0.0193708 15983.5 15983.5 1 1 66752.3 66752.3 0 0 
2011 1 1 4 0 0 0.35 0.207497 0.557497 1.24475e+006 954187 197991 24091 0.0362258 0.0362258 872.717 872.717 1 1 45092.2 45092.2 0 0 
2011 2 1 0 0 0 1.21 0 1.21 1.11359e+007 6.45883e+006 0 0 0.00413879 0.00413879 0 0 1 0 46089 0 0 0 
2011 2 1 1 0 0 0.55 0 0.55 2.22564e+006 1.71192e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 19249.3 692.974 0 0 
2011 2 1 2 0 0 0.46 0 0.46 6.8752e+006 5.51087e+006 0 0 0.0138555 0.0138555 0 0 1 0.766 95259.6 72968.9 0 0 
2011 2 1 3 0 0 0.42 0 0.42 1.89595e+006 1.54815e+006 0 0 0.0189296 0.0189296 0 0 1 1 35889.7 35889.7 0 0 
2011 2 1 4 0 0 0.39 0 0.39 712795 590236 0 0 0.0204515 0.0204515 0 0 1 1 14577.7 14577.7 0 0 
2012 1 1 1 0 0 0.7 0.0855889 0.785589 3.32068e+006 2.30012e+006 196864 31625 0.00988508 0.00988508 312.615 312.615 1 0.036 32825.2 1181.71 0 0 
2012 1 1 2 0 0 0.55 0.131087 0.681087 1.28408e+006 931234 122073 186321 0.0151755 0.0151755 2827.51 2827.51 1 0.766 19486.6 14926.7 0 0 
2012 1 1 3 0 0 0.42 0.125981 0.545981 4.3402e+006 3.34451e+006 421343 1.15743e+006 0.0227181 0.0227181 26294.6 26294.6 1 1 98601 98601 0 0 
2012 1 1 4 0 0 0.39 0.125981 0.515981 1.72833e+006 1.35018e+006 170096 356271 0.0299798 0.0299798 10680.9 10680.9 1 1 51815.1 51815.1 0 0 
2012 2 1 0 0 0 1.19 0 1.19 7.80394e+007 4.56287e+007 0 0 0.00413879 0.00413879 0 0 1 0 322989 0 0 0 
2012 2 1 1 0 0 0.54 0 0.54 1.51374e+006 1.16965e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 13092.1 471.317 0 0 
2012 2 1 2 0 0 0.45 0 0.45 649831 523290 0 0 0.0138555 0.0138555 0 0 1 0.766 9003.76 6896.88 0 0 
2012 2 1 3 0 0 0.44 0 0.44 2.51416e+006 2.03398e+006 0 0 0.0189296 0.0189296 0 0 1 1 47592.1 47592.1 0 0 
2012 2 1 4 0 0 0.42 0 0.42 1.03167e+006 842414 0 0 0.0204515 0.0204515 0 0 1 1 21099.2 21099.2 0 0 
2013 1 1 1 0 0 0.7 0.0416502 0.74165 2.37412e+007 1.67635e+007 698202 648273 0.00913013 0.00913013 5918.82 5918.82 1 0.036 216761 7803.39 0 0 
2013 1 1 2 0 0 0.55 0.0637911 0.613791 882128 659242 42053.8 211090 0.0116001 0.0116001 2448.66 2448.66 1 0.766 10232.7 7838.28 0 0 
2013 1 1 3 0 0 0.42 0.0613061 0.481306 414351 328880 20162.3 55294 0.0143072 0.0143072 791.1 791.1 1 1 5928.18 5928.18 0 0 
2013 1 1 4 0 0 0.39 0.0613061 0.451306 2.29707e+006 1.84864e+006 113333 42412 0.0161708 0.0161708 685.837 685.837 1 1 37145.5 37145.5 0 0 
2013 2 1 0 0 0 1.19 0 1.19 2.01139e+008 1.17604e+008 0 0 0.00413879 0.00413879 0 0 1 0 832472 0 0 0 
2013 2 1 1 0 0 0.54 0 0.54 1.13086e+007 8.73803e+006 0 0 0.00864887 0.00864887 0 0 1 0.036 97806.7 3521.04 0 0 
2013 2 1 2 0 0 0.45 0 0.45 477491 384510 0 0 0.0138555 0.0138555 0 0 1 0.766 6615.9 5067.78 0 0 
2013 2 1 3 0 0 0.44 0 0.44 256059 207154 0 0 0.0189296 0.0189296 0 0 1 1 4847.09 4847.09 0 0 
2013 2 1 4 0 0 0.42 0 0.42 1.46276e+006 1.19443e+006 0 0 0.0204515 0.0204515 0 0 1 1 29915.7 29915.7 0 0 
2014 1 1 1 0 0 0.7 0.166753 0.866753 6.11908e+007 4.09245e+007 6.82429e+006 5.38352e+006 0.00855421 0.00855421 46051.8 46051.8 1 0.036 523439 18843.8 0 0 
2014 1 1 2 0 0 0.55 0.255398 0.805398 6.59007e+006 4.52559e+006 1.15583e+006 2.37271e+006 0.0126686 0.0126686 30059 30059 1 0.766 83487.1 63951.1 0 0 
2014 1 1 3 0 0 0.42 0.245449 0.665449 304462 222339 54572.9 642831 0.0138844 0.0138844 8925.34 8925.34 1 1 4227.28 4227.28 0 0 
2014 1 1 4 0 0 0.39 0.245449 0.635449 1.12602e+006 833375 204551 319330 0.0182893 0.0182893 5840.33 5840.33 1 1 20594 20594 0 0 
2014 2 1 0 0 0 1.19 0.00014423 1.19014 2.18252e+008 1.27602e+008 18404 0 0.00413879 0.00413879 0 0 1 0 903300 0 0 0 
2014 2 1 1 0 0 0.54 0.000220709 0.540221 2.57193e+007 1.9871e+007 4385.71 0 0.00864887 0.00864887 0 0 1 0.036 222443 8007.96 0 0 
2014 2 1 2 0 0 0.45 0.000338036 0.450338 2.94517e+006 2.37129e+006 801.579 0 0.0138555 0.0138555 0 0 1 0.766 40806.9 31258.1 0 0 
2014 2 1 3 0 0 0.44 0.000324867 0.440325 156506 126596 41.1269 0 0.0189296 0.0189296 0 0 1 1 2962.61 2962.61 0 0 
2014 2 1 4 0 0 0.42 0.000324867 0.420325 596448 486959 158.197 0 0.0204515 0.0204515 0 0 1 1 12198.3 12198.3 0 0 
2015 1 1 1 0 0 0.7 0.219846 0.919846 6.63874e+007 4.34058e+007 9.54259e+006 6.45091e+006 0.00829766 0.00829766 53527.5 53527.5 1 0.036 550860 19831 0 0 
2015 1 1 2 0 0 0.55 0.336714 0.886714 1.49846e+007 9.93649e+006 3.34576e+006 2.33974e+006 0.0126757 0.0126757 29657.9 29657.9 1 0.766 189941 145494 0 0 
2015 1 1 3 0 0 0.42 0.323597 0.743597 1.87729e+006 1.3244e+006 428573 956214 0.0193172 0.0193172 18471.4 18471.4 1 1 36263.9 36263.9 0 0 
2015 1 1 4 0 0 0.39 0.323597 0.713597 492530 352089 113935 98917 0.0300685 0.0300685 2974.28 2974.28 1 1 14809.6 14809.6 0 0 
2015 2 1 0 0 0 1.19 0 1.19 7.20434e+006 4.21229e+006 0 0 0.00561356 0.00561356 0 0 1 0 40442 0 0 0 
2015 2 1 1 0 0 0.54 0 0.54 2.64607e+007 2.04459e+007 0 0 0.0117307 0.0117307 0 0 1 0.036 310403 11174.5 0 0 
2015 2 1 2 0 0 0.45 0 0.45 6.17376e+006 4.97155e+006 0 0 0.0187927 0.0187927 0 0 1 0.766 116021 88872.3 0 0 
2015 2 1 3 0 0 0.44 0 0.44 892464 722010 0 0 0.0256748 0.0256748 0 0 1 1 22913.8 22913.8 0 0 
2015 2 1 4 0 0 0.42 0 0.42 241280 197018 0 0 0.027739 0.027739 0 0 1 1 6692.86 6692.86 0 0 
2016 1 1 1 0 0 0.7 0.0855889 0.785589 2.19171e+006 1.51812e+006 129934 155772 0.00397148 0.00397148 618.645 618.645 1 0.036 8704.34 313.356 0 0 
2016 1 1 2 0 0 0.55 0.131087 0.681087 1.54199e+007 1.11827e+007 1.46592e+006 2.00568e+006 0.012411 0.012411 24892.6 24892.6 1 0.766 191377 146595 0 0 
2016 1 1 3 0 0 0.42 0.125981 0.545981 3.93656e+006 3.03347e+006 382158 415113 0.0198024 0.0198024 8220.24 8220.24 1 1 77953.5 77953.5 0 0 
2016 1 1 4 0 0 0.39 0.125981 0.515981 733311 572864 72169.8 284232 0.0320645 0.0320645 9113.75 9113.75 1 1 23513.2 23513.2 0 0 
2016 2 1 0 0 0 1.19 0 1.19 6.49306e+008 3.79641e+008 0 0 0.00149767 0.00149767 0 0 1 0 972442 0 0 0 
2016 2 1 1 0 0 0.54 0 0.54 999096 771990 0 0 0.00312969 0.00312969 0 0 1 0.036 3126.86 112.567 0 0 
2016 2 1 2 0 0 0.45 0 0.45 7.80351e+006 6.28394e+006 0 0 0.00501377 0.00501377 0 0 1 0.766 39125 29969.8 0 0 
2016 2 1 3 0 0 0.44 0 0.44 2.28035e+006 1.84482e+006 0 0 0.00684988 0.00684988 0 0 1 1 15620.1 15620.1 0 0 
2016 2 1 4 0 0 0.42 0 0.42 437724 357426 0 0 0.0074006 0.0074006 0 0 1 1 3239.43 3239.43 0 0 
2017 1 1 1 0 0 0.7 0.190203 0.890203 1.97533e+008 1.30792e+008 2.48769e+007 1.17342e+007 0.00767755 0.00767755 90090 90090 1 0.036 1.51657e+006 54596.4 0 0 
2017 1 1 2 0 0 0.55 0.291313 0.841313 582221 393670 114681 670880 0.0119162 0.0119162 7994.35 7994.35 1 0.766 6937.87 5314.41 0 0 
2017 1 1 3 0 0 0.42 0.279964 0.699964 4.97574e+006 3.57843e+006 1.00183e+006 434280 0.017676 0.017676 7676.34 7676.34 1 1 87951.2 87951.2 0 0 
2017 1 1 4 0 0 0.39 0.279964 0.669964 1.75623e+006 1.27995e+006 358340 408731 0.024176 0.024176 9881.46 9881.46 1 1 42458.6 42458.6 0 0 
2017 2 1 0 0 0 1.19 0 1.19 3.14313e+007 1.83775e+007 0 0 0.00425251 0.00425251 0 0 1 0 133662 0 0 0 
2017 2 1 1 0 0 0.54 0 0.54 8.11015e+007 6.26662e+007 0 0 0.00878951 0.00878951 0 0 1 0.036 712843 25662.3 0 0 
2017 2 1 2 0 0 0.45 0 0.45 251021 202140 0 0 0.0141419 0.0141419 0 0 1 0.766 3549.93 2719.24 0 0 
2017 2 1 3 0 0 0.44 0 0.44 2.47097e+006 1.99903e+006 0 0 0.0188923 0.0188923 0 0 1 1 46682.2 46682.2 0 0 
2017 2 1 4 0 0 0.42 0 0.42 898711 733847 0 0 0.0204941 0.0204941 0 0 1 1 18418.3 18418.3 0 0 
2018 1 1 1 0 0 0.7 0.203167 0.903167 9.56206e+006 6.29641e+006 1.27923e+006 413211 0.0058391 0.0058391 2412.78 2412.78 1 0.036 55833.9 2010.02 0 0 
2018 1 1 2 0 0 0.55 0.31117 0.86117 4.72617e+007 3.16845e+007 9.85927e+006 6.63055e+006 0.00985423 0.00985423 65339 65339 1 0.766 465728 356748 0 0 
2018 1 1 3 0 0 0.42 0.299048 0.719048 160058 114144 34134.6 39927 0.0134587 0.0134587 537.364 537.364 1 1 2154.17 2154.17 0 0 
2018 1 1 4 0 0 0.39 0.299048 0.689048 2.18189e+006 1.57676e+006 471526 305220 0.0205681 0.0205681 6277.81 6277.81 1 1 44877.4 44877.4 0 0 
2018 2 1 0 0 0 1.19 0 1.19 2.17679e+008 1.27274e+008 0 11.4641 0.00390496 0.00390496 0.0447668 0.0447668 1 0 850029 0 0 0 
2018 2 1 1 0 0 0.54 0 0.54 3.87535e+006 2.99444e+006 0 5644.06 0.00696789 0.00696789 39.3272 39.3272 1 0.036 27003 972.108 0 0 
2018 2 1 2 0 0 0.45 0 0.45 1.9976e+007 1.60861e+007 0 47518.9 0.0106838 0.0106838 507.683 507.683 1 0.766 213420 163480 0 0 
2018 2 1 3 0 0 0.44 0 0.44 77982.9 63088.8 0 782.013 0.0136171 0.0136171 10.6487 10.6487 1 1 1061.9 1061.9 0 0 
2018 2 1 4 0 0 0.42 0 0.42 1.09543e+006 894475 0 1184.66 0.0151517 0.0151517 17.9497 17.9497 1 1 16597.6 16597.6 0 0 
2019 1 1 1 0 0 0.7 0.306349 1.00635 6.62226e+007 4.17498e+007 1.279e+007 7.1054e+006 0.00848298 0.00848298 60275 60275 1 0.036 561765 20223.6 0 0 
2019 1 1 2 0 0 0.55 0.469201 1.0192 2.25835e+006 1.41616e+006 664464 715680 0.0116384 0.0116384 8329.35 8329.35 1 0.766 26283.5 20133.2 0 0 
2019 1 1 3 0 0 0.42 0.450923 0.870923 1.27373e+007 8.50349e+006 3.83442e+006 4.2412e+006 0.0152425 0.0152425 64646.5 64646.5 1 1 194148 194148 0 0 
2019 1 1 4 0 0 0.39 0.450923 0.840923 769970 520704 234798 130780 0.0202075 0.0202075 2642.74 2642.74 1 1 15559.2 15559.2 0 0 
2019 2 1 0 0 0 1.19 0 1.19 5.03347e+008 2.94301e+008 0 36.3662 0.00691524 0.00691524 0.251481 0.251481 1 0 3.48076e+006 0 0 0 
2019 2 1 1 0 0 0.54 0 0.54 2.42078e+007 1.87051e+007 0 260.254 0.00956996 0.00956996 2.49062 2.49062 1 0.036 231667 8340.03 0 0 
2019 2 1 2 0 0 0.45 0 0.45 815001 656297 0 13.5433 0.0147625 0.0147625 0.199934 0.199934 1 0.766 12031.5 9216.1 0 0 
2019 2 1 3 0 0 0.44 0 0.44 5.33137e+006 4.31312e+006 0 115.916 0.0165748 0.0165748 1.92129 1.92129 1 1 88366.2 88366.2 0 0 
2019 2 1 4 0 0 0.42 0 0.42 332097 271176 0 7.5204 0.0192233 0.0192233 0.144567 0.144567 1 1 6384.01 6384.01 0 0 
2020 1 1 1 0 0 0.7 0.5175 1.2175 1.53129e+008 8.85481e+007 4.58236e+007 2.11334e+007 0.00881893 0.00881893 186374 186374 1 0.036 1.35043e+006 48615.5 0 0 
2020 1 1 2 0 0 0.55 0.792599 1.3426 1.4107e+007 7.76312e+006 6.15304e+006 1.98093e+006 0.0146279 0.0146279 28976.9 28976.9 1 0.766 206356 158069 0 0 
2020 1 1 3 0 0 0.42 0.761722 1.18172 519668 304860 232219 390642 0.0172017 0.0172017 6719.71 6719.71 1 1 8939.17 8939.17 0 0 
2020 1 1 4 0 0 0.39 0.761722 1.15172 3.6518e+006 2.16849e+006 1.65179e+006 1.24862e+006 0.0192757 0.0192757 24068 24068 1 1 70391.1 70391.1 0 0 
2020 2 1 0 0 0 1.19 0 1.19 2.29564e+008 1.34223e+008 0 0 0.00425251 0.00425251 0 0 1 0 976221 0 0 0 
2020 2 1 1 0 0 0.54 0 0.54 4.53214e+007 3.50193e+007 0 0 0.00878951 0.00878951 0 0 1 0.036 398353 14340.7 0 0 
2020 2 1 2 0 0 0.45 0 0.45 3.68428e+006 2.96684e+006 0 0 0.0141419 0.0141419 0 0 1 0.766 52102.8 39910.8 0 0 
2020 2 1 3 0 0 0.44 0 0.44 159408 128962 0 0 0.0188923 0.0188923 0 0 1 1 3011.59 3011.59 0 0 
2020 2 1 4 0 0 0.42 0 0.42 1.1543e+006 942553 0 0 0.0204941 0.0204941 0 0 1 1 23656.5 23656.5 0 0 
2021 1 1 1 0 0  -1 -1 -1 6.98381e+007  -1  -1  -1 0.0127602  -1 -1 -1 -1 0.036 891147 32081.3 0 0 
2021 1 1 2 0 0  -1 -1 -1 2.6411e+007  -1  -1  -1 0.019794  -1 -1 -1 -1 0.766 522778 400448 0 0 
2021 1 1 3 0 0  -1 -1 -1 2.3492e+006  -1  -1  -1 0.0278334  -1 -1 -1 -1 1 65386.2 65386.2 0 0 
2021 1 1 4 0 0  -1 -1 -1 861097  -1  -1  -1 0.0339957  -1 -1 -1 -1 1 29273.6 29273.6 0 0 
